step,stage,loss_jepa,loss_masked,loss_context,lr,grad_norm
772,stage2_agent,0.435602,0.326690,0.217823,5.00e-05,0.0670
773,stage2_agent,0.429731,0.322421,0.214620,5.00e-05,0.0705
774,stage2_agent,0.429934,0.323242,0.213382,5.00e-05,0.0529
775,stage2_agent,0.439201,0.330627,0.217149,5.00e-05,0.0578
776,stage2_agent,0.442059,0.333035,0.218048,5.00e-05,0.0534
777,stage2_agent,0.442830,0.334460,0.216739,5.00e-05,0.0525
778,stage2_agent,0.435766,0.327794,0.215943,5.00e-05,0.0760
779,stage2_agent,0.448690,0.336850,0.223680,5.00e-05,0.0586
780,stage2_agent,0.442844,0.333518,0.218652,5.00e-05,0.0536
781,stage2_agent,0.437238,0.328345,0.217788,5.00e-05,0.0697
782,stage2_agent,0.443023,0.330662,0.224722,5.00e-05,0.0687
783,stage2_agent,0.435409,0.327493,0.215832,5.00e-05,0.0639
784,stage2_agent,0.438181,0.328774,0.218815,5.00e-05,0.0688
785,stage2_agent,0.436508,0.325862,0.221292,5.00e-05,0.0738
786,stage2_agent,0.438986,0.329061,0.219849,5.00e-05,0.0560
787,stage2_agent,0.435326,0.327752,0.215147,5.00e-05,0.0593
788,stage2_agent,0.441448,0.331994,0.218907,5.00e-05,0.0764
789,stage2_agent,0.445644,0.335359,0.220571,5.00e-05,0.0627
790,stage2_agent,0.442823,0.333000,0.219647,5.00e-05,0.0642
791,stage2_agent,0.442042,0.331636,0.220814,5.00e-05,0.0628
792,stage2_agent,0.439070,0.330339,0.217463,5.00e-05,0.0629
793,stage2_agent,0.445468,0.334632,0.221674,5.00e-05,0.0637
794,stage2_agent,0.446010,0.334863,0.222293,5.00e-05,0.0610
795,stage2_agent,0.441572,0.332663,0.217818,5.00e-05,0.0673
796,stage2_agent,0.443863,0.332244,0.223238,5.00e-05,0.0739
797,stage2_agent,0.443462,0.331952,0.223020,5.00e-05,0.0684
798,stage3_interaction,0.486863,0.357358,0.259011,1.47e-06,0.1603
799,stage3_interaction,0.451903,0.332773,0.238259,2.21e-06,0.1827
800,stage3_interaction,0.474326,0.349295,0.250061,2.94e-06,0.1163
801,stage3_interaction,0.462122,0.340215,0.243814,3.68e-06,0.1133
802,stage3_interaction,0.451755,0.332282,0.238945,4.41e-06,0.1169
803,stage3_interaction,0.473926,0.350253,0.247346,5.15e-06,0.1073
804,stage3_interaction,0.478339,0.348867,0.258943,5.88e-06,0.3547
805,stage3_interaction,0.451275,0.331526,0.239497,6.62e-06,0.0833
806,stage3_interaction,0.453847,0.334758,0.238178,7.35e-06,0.0703
807,stage3_interaction,0.453639,0.332837,0.241603,8.09e-06,0.0748
808,stage3_interaction,0.460695,0.338449,0.244492,8.82e-06,0.2062
809,stage3_interaction,0.459673,0.337846,0.243654,9.56e-06,0.0736
810,stage3_interaction,0.478113,0.351267,0.253691,1.03e-05,0.0888
811,stage3_interaction,0.471544,0.346239,0.250610,1.10e-05,0.0985
812,stage3_interaction,0.457940,0.336541,0.242798,1.18e-05,0.0661
813,stage3_interaction,0.464808,0.341549,0.246517,1.25e-05,0.0818
814,stage3_interaction,0.453199,0.332873,0.240652,1.32e-05,0.0835
815,stage3_interaction,0.448239,0.329177,0.238124,1.40e-05,0.0906
816,stage3_interaction,0.455514,0.335891,0.239247,1.47e-05,0.0850
817,stage3_interaction,0.453885,0.334203,0.239365,1.54e-05,0.0771
818,stage3_interaction,0.468806,0.344020,0.249570,1.62e-05,0.1373
819,stage3_interaction,0.473876,0.348483,0.250786,1.69e-05,0.1317
820,stage3_interaction,0.449922,0.331622,0.236600,1.76e-05,0.0682
821,stage3_interaction,0.447761,0.330224,0.235075,1.84e-05,0.1123
822,stage3_interaction,0.451824,0.333669,0.236309,1.91e-05,0.0790
823,stage3_interaction,0.448337,0.329746,0.237182,1.99e-05,0.0584
824,stage3_interaction,0.451729,0.333103,0.237252,2.06e-05,0.0712
825,stage3_interaction,0.461386,0.339936,0.242899,2.13e-05,0.2118
826,stage3_interaction,0.450071,0.331416,0.237312,2.21e-05,0.0623
827,stage3_interaction,0.457983,0.335284,0.245398,2.28e-05,0.2213
828,stage3_interaction,0.463840,0.338380,0.250920,2.35e-05,0.1664
829,stage3_interaction,0.458361,0.337596,0.241531,2.43e-05,0.1435
830,stage3_interaction,0.449799,0.331001,0.237596,2.50e-05,0.1027
831,stage3_interaction,0.466430,0.340286,0.252288,2.57e-05,0.0913
832,stage3_interaction,0.459706,0.337690,0.244034,2.65e-05,0.0986
833,stage3_interaction,0.464603,0.340564,0.248076,2.72e-05,0.2666
834,stage3_interaction,0.453558,0.333906,0.239304,2.79e-05,0.0696
835,stage3_interaction,0.451303,0.333277,0.236052,2.87e-05,0.1081
836,stage3_interaction,0.448172,0.331172,0.234000,2.94e-05,0.0614
837,stage3_interaction,0.453224,0.333464,0.239520,3.01e-05,0.0894
838,stage3_interaction,0.453020,0.332796,0.240448,3.09e-05,0.1250
839,stage3_interaction,0.450439,0.331602,0.237675,3.16e-05,0.0626
840,stage3_interaction,0.454902,0.335821,0.238162,3.24e-05,0.0976
841,stage3_interaction,0.455795,0.333479,0.244632,3.31e-05,0.0891
842,stage3_interaction,0.448813,0.329891,0.237844,3.38e-05,0.0692
843,stage3_interaction,0.445103,0.328800,0.232605,3.46e-05,0.0607
844,stage3_interaction,0.451734,0.332771,0.237925,3.53e-05,0.1091
845,stage3_interaction,0.444567,0.326400,0.236334,3.60e-05,0.1101
846,stage3_interaction,0.449798,0.331177,0.237241,3.68e-05,0.0726
847,stage3_interaction,0.450174,0.330670,0.239009,3.75e-05,0.0674
848,stage3_interaction,0.451579,0.332654,0.237851,3.82e-05,0.1001
849,stage3_interaction,0.456920,0.335672,0.242496,3.90e-05,0.0832
850,stage3_interaction,0.456810,0.337147,0.239325,3.97e-05,0.0736
851,stage3_interaction,0.450309,0.331093,0.238433,4.04e-05,0.0800
852,stage3_interaction,0.441767,0.326494,0.230547,4.12e-05,0.0964
853,stage3_interaction,0.445026,0.327978,0.234096,4.19e-05,0.0673
854,stage3_interaction,0.459119,0.338757,0.240723,4.26e-05,0.0749
855,stage3_interaction,0.451318,0.329900,0.242836,4.34e-05,0.0751
856,stage3_interaction,0.454697,0.333723,0.241949,4.41e-05,0.0711
857,stage3_interaction,0.443588,0.327267,0.232642,4.49e-05,0.0630
858,stage3_interaction,0.436396,0.321190,0.230411,4.56e-05,0.0626
859,stage3_interaction,0.447416,0.329089,0.236655,4.63e-05,0.0689
860,stage3_interaction,0.444188,0.325918,0.236541,4.71e-05,0.0762
861,stage3_interaction,0.447065,0.328215,0.237702,4.78e-05,0.0725
862,stage3_interaction,0.453944,0.333908,0.240072,4.85e-05,0.1037
863,stage3_interaction,0.438970,0.325357,0.227228,4.93e-05,0.0608
864,stage3_interaction,0.440786,0.326760,0.228051,5.00e-05,0.0845
865,stage3_interaction,0.441706,0.327786,0.227839,5.00e-05,0.1084
866,stage3_interaction,0.444094,0.326225,0.235738,5.00e-05,0.0787
867,stage3_interaction,0.444592,0.329714,0.229755,5.00e-05,0.0905
868,stage3_interaction,0.441723,0.325472,0.232503,5.00e-05,0.0753
869,stage3_interaction,0.445757,0.329260,0.232995,5.00e-05,0.0601
870,stage3_interaction,0.443464,0.329533,0.227864,5.00e-05,0.0584
871,stage3_interaction,0.454679,0.335718,0.237922,5.00e-05,0.0896
872,stage3_interaction,0.440969,0.324735,0.232468,5.00e-05,0.0680
873,stage3_interaction,0.446043,0.328577,0.234932,5.00e-05,0.1588
874,stage3_interaction,0.441217,0.325468,0.231499,5.00e-05,0.0753
875,stage3_interaction,0.434001,0.322679,0.222644,5.00e-05,0.0737
876,stage3_interaction,0.451986,0.332993,0.237987,5.00e-05,0.1152
877,stage3_interaction,0.447326,0.329132,0.236388,5.00e-05,0.1437
878,stage3_interaction,0.439559,0.325426,0.228267,5.00e-05,0.0576
879,stage3_interaction,0.444244,0.326324,0.235840,5.00e-05,0.0958
880,stage3_interaction,0.437380,0.323363,0.228036,5.00e-05,0.0652
881,stage3_interaction,0.450298,0.333584,0.233428,5.00e-05,0.0856
882,stage3_interaction,0.450085,0.332270,0.235630,5.00e-05,0.1201
883,stage3_interaction,0.432829,0.320180,0.225299,5.00e-05,0.0721
884,stage3_interaction,0.435251,0.322046,0.226410,5.00e-05,0.0746
885,stage3_interaction,0.439715,0.326220,0.226989,5.00e-05,0.1203
886,stage3_interaction,0.450047,0.331708,0.236677,5.00e-05,0.1926
887,stage3_interaction,0.450324,0.332037,0.236574,5.00e-05,0.2344
888,stage3_interaction,0.448012,0.330543,0.234939,5.00e-05,0.0555
889,stage3_interaction,0.438128,0.323804,0.228650,5.00e-05,0.0602
890,stage3_interaction,0.442245,0.327529,0.229432,5.00e-05,0.0700
891,stage3_interaction,0.448839,0.330109,0.237460,5.00e-05,0.0969
892,stage3_interaction,0.451853,0.334782,0.234142,5.00e-05,0.1676
893,stage3_interaction,0.449794,0.331165,0.237259,5.00e-05,0.2234
894,stage3_interaction,0.438975,0.325665,0.226619,5.00e-05,0.0730
895,stage3_interaction,0.454003,0.333642,0.240723,5.00e-05,0.0762
896,stage3_interaction,0.447406,0.329459,0.235894,5.00e-05,0.0826
897,stage3_interaction,0.440829,0.323411,0.234836,5.00e-05,0.0923
898,stage3_interaction,0.445866,0.329568,0.232595,5.00e-05,0.1725
899,stage3_interaction,0.441286,0.329166,0.224239,5.00e-05,0.0675
900,stage3_interaction,0.445025,0.328135,0.233780,5.00e-05,0.0707
901,stage3_interaction,0.434450,0.320940,0.227020,5.00e-05,0.0840
902,stage3_interaction,0.445183,0.327525,0.235316,5.00e-05,0.0952
903,stage3_interaction,0.443689,0.327013,0.233352,5.00e-05,0.0748
904,stage3_interaction,0.434523,0.321789,0.225468,5.00e-05,0.0661
905,stage3_interaction,0.433412,0.321229,0.224366,5.00e-05,0.0808
906,stage3_interaction,0.441415,0.326972,0.228887,5.00e-05,0.0679
907,stage3_interaction,0.432280,0.321089,0.222382,5.00e-05,0.0618
908,stage3_interaction,0.434725,0.322857,0.223737,5.00e-05,0.0590
909,stage3_interaction,0.435775,0.320197,0.231156,5.00e-05,0.0792
910,stage3_interaction,0.442828,0.326021,0.233614,5.00e-05,0.0653
911,stage3_interaction,0.451606,0.333065,0.237083,5.00e-05,0.0905
912,stage3_interaction,0.437278,0.324005,0.226544,5.00e-05,0.0717
913,stage3_interaction,0.441826,0.326391,0.230870,5.00e-05,0.1119
914,stage3_interaction,0.445642,0.328229,0.234825,5.00e-05,0.1446
915,stage3_interaction,0.440470,0.324573,0.231795,5.00e-05,0.0577
916,stage3_interaction,0.440598,0.324729,0.231738,5.00e-05,0.0715
917,stage3_interaction,0.439417,0.322641,0.233551,5.00e-05,0.0686
918,stage3_interaction,0.443891,0.327732,0.232320,5.00e-05,0.0796
919,stage3_interaction,0.435499,0.322893,0.225212,5.00e-05,0.1118
920,stage3_interaction,0.446494,0.327345,0.238298,5.00e-05,0.0715
921,stage3_interaction,0.445362,0.329091,0.232542,5.00e-05,0.0736
922,stage3_interaction,0.439246,0.325111,0.228269,5.00e-05,0.0926
923,stage3_interaction,0.447643,0.328773,0.237741,5.00e-05,0.0896
924,stage3_interaction,0.438033,0.324721,0.226625,5.00e-05,0.0772
925,stage3_interaction,0.434761,0.321077,0.227368,5.00e-05,0.0566
926,stage3_interaction,0.436343,0.325003,0.222681,5.00e-05,0.0643
927,stage3_interaction,0.441702,0.325273,0.232858,5.00e-05,0.0505
928,stage3_interaction,0.447056,0.331187,0.231738,5.00e-05,0.0588
929,stage3_interaction,0.443088,0.327748,0.230680,5.00e-05,0.0766
930,stage3_interaction,0.434179,0.321749,0.224860,5.00e-05,0.0666
931,stage3_interaction,0.439979,0.322153,0.235652,5.00e-05,0.0983
932,stage3_interaction,0.435069,0.322455,0.225227,5.00e-05,0.0545
933,stage3_interaction,0.442445,0.326514,0.231861,5.00e-05,0.0592
934,stage3_interaction,0.452341,0.333129,0.238423,5.00e-05,0.1419
935,stage3_interaction,0.446690,0.329274,0.234833,5.00e-05,0.0710
936,stage3_interaction,0.435652,0.321165,0.228973,5.00e-05,0.0704
937,stage3_interaction,0.450693,0.333643,0.234099,5.00e-05,0.0694
938,stage3_interaction,0.442218,0.328017,0.228402,5.00e-05,0.0620
939,stage3_interaction,0.448969,0.331517,0.234903,5.00e-05,0.0865
940,stage3_interaction,0.442041,0.325613,0.232857,5.00e-05,0.0869
941,stage3_interaction,0.434720,0.322434,0.224572,5.00e-05,0.0546
942,stage3_interaction,0.432343,0.319775,0.225136,5.00e-05,0.0755
943,stage3_interaction,0.433874,0.321988,0.223773,5.00e-05,0.0716
944,stage3_interaction,0.437044,0.324888,0.224312,5.00e-05,0.0506
945,stage3_interaction,0.436350,0.324886,0.222929,5.00e-05,0.0655
946,stage3_interaction,0.445916,0.327383,0.237066,5.00e-05,0.1009
947,stage3_interaction,0.436012,0.323070,0.225883,5.00e-05,0.0708
948,stage3_interaction,0.435571,0.322726,0.225690,5.00e-05,0.0580
949,stage3_interaction,0.443950,0.328576,0.230748,5.00e-05,0.0680
950,stage3_interaction,0.435306,0.322818,0.224975,5.00e-05,0.0576
951,stage3_interaction,0.434871,0.322502,0.224738,5.00e-05,0.0759
952,stage3_interaction,0.451730,0.332685,0.238091,5.00e-05,0.0623
953,stage3_interaction,0.446635,0.330357,0.232556,5.00e-05,0.1059
954,stage3_interaction,0.431209,0.320296,0.221826,5.00e-05,0.0657
955,stage3_interaction,0.439363,0.324981,0.228764,5.00e-05,0.0604
956,stage3_interaction,0.438291,0.325856,0.224869,5.00e-05,0.0604
957,stage3_interaction,0.437607,0.324324,0.226566,5.00e-05,0.0609
958,stage3_interaction,0.433381,0.321588,0.223585,5.00e-05,0.0640
959,stage3_interaction,0.447778,0.330193,0.235171,5.00e-05,0.0937
960,stage3_interaction,0.432766,0.321848,0.221836,5.00e-05,0.0673
961,stage3_interaction,0.448873,0.330855,0.236036,5.00e-05,0.1401
962,stage3_interaction,0.429188,0.318216,0.221945,5.00e-05,0.0544
963,stage3_interaction,0.433453,0.322094,0.222719,5.00e-05,0.0569
964,stage3_interaction,0.440110,0.325414,0.229391,5.00e-05,0.0825
965,stage3_interaction,0.436933,0.324861,0.224143,5.00e-05,0.0569
966,stage3_interaction,0.438325,0.324383,0.227884,5.00e-05,0.0610
967,stage3_interaction,0.434713,0.322960,0.223505,5.00e-05,0.0547
968,stage3_interaction,0.442893,0.326627,0.232533,5.00e-05,0.0759
969,stage3_interaction,0.428952,0.317817,0.222270,5.00e-05,0.0601
970,stage3_interaction,0.431393,0.319138,0.224510,5.00e-05,0.0596
971,stage3_interaction,0.434745,0.323050,0.223391,5.00e-05,0.0675
972,stage3_interaction,0.447808,0.331667,0.232282,5.00e-05,0.1327
973,stage3_interaction,0.436397,0.323914,0.224967,5.00e-05,0.0640
974,stage3_interaction,0.446623,0.329331,0.234584,5.00e-05,0.1228
975,stage3_interaction,0.445204,0.329650,0.231109,5.00e-05,0.1311
976,stage3_interaction,0.448708,0.330880,0.235657,5.00e-05,0.0937
977,stage3_interaction,0.453403,0.335048,0.236709,5.00e-05,0.1045
978,stage3_interaction,0.445190,0.329158,0.232063,5.00e-05,0.0696
979,stage3_interaction,0.436105,0.323335,0.225539,5.00e-05,0.0555
980,stage3_interaction,0.432765,0.319778,0.225974,5.00e-05,0.0636
981,stage3_interaction,0.432615,0.319380,0.226471,5.00e-05,0.0639
982,stage3_interaction,0.437080,0.325366,0.223427,5.00e-05,0.0838
983,stage3_interaction,0.441203,0.324823,0.232760,5.00e-05,0.0693
984,stage3_interaction,0.449086,0.331519,0.235134,5.00e-05,0.1359
985,stage3_interaction,0.435915,0.321879,0.228071,5.00e-05,0.0826
986,stage3_interaction,0.431217,0.320569,0.221297,5.00e-05,0.0753
987,stage3_interaction,0.441845,0.328270,0.227150,5.00e-05,0.0893
988,stage3_interaction,0.453718,0.334404,0.238628,5.00e-05,0.1009
989,stage3_interaction,0.430269,0.320706,0.219126,5.00e-05,0.0620
990,stage3_interaction,0.437054,0.324074,0.225959,5.00e-05,0.0697
991,stage3_interaction,0.433636,0.321556,0.224159,5.00e-05,0.0607
992,stage3_interaction,0.436512,0.324357,0.224311,5.00e-05,0.0607
993,stage3_interaction,0.444443,0.329850,0.229186,5.00e-05,0.0713
994,stage3_interaction,0.421115,0.311370,0.219490,5.00e-05,0.1188
995,stage3_interaction,0.435828,0.323329,0.224999,5.00e-05,0.0523
996,stage3_interaction,0.445002,0.328488,0.233028,5.00e-05,0.0662
997,stage3_interaction,0.442126,0.328167,0.227918,5.00e-05,0.0568
998,stage3_interaction,0.441292,0.325614,0.231356,5.00e-05,0.0673
999,stage3_interaction,0.432054,0.322438,0.219231,5.00e-05,0.0663
1000,stage3_interaction,0.447444,0.331154,0.232581,5.00e-05,0.0619
1001,stage3_interaction,0.424193,0.315048,0.218290,5.00e-05,0.0758
1002,stage3_interaction,0.435305,0.322047,0.226517,5.00e-05,0.0621
1003,stage3_interaction,0.438230,0.325159,0.226143,5.00e-05,0.0596
1004,stage3_interaction,0.431461,0.319687,0.223549,5.00e-05,0.0747
1005,stage3_interaction,0.442052,0.326264,0.231577,5.00e-05,0.0903
1006,stage3_interaction,0.439412,0.326505,0.225813,5.00e-05,0.0698
1007,stage3_interaction,0.431595,0.319914,0.223362,5.00e-05,0.0558
1008,stage3_interaction,0.447409,0.330887,0.233045,5.00e-05,0.0653
1009,stage3_interaction,0.440284,0.325455,0.229658,5.00e-05,0.0837
1010,stage3_interaction,0.429968,0.318854,0.222229,5.00e-05,0.0555
1011,stage3_interaction,0.434986,0.323345,0.223281,5.00e-05,0.0551
1012,stage3_interaction,0.438968,0.324337,0.229261,5.00e-05,0.1349
1013,stage3_interaction,0.440101,0.326989,0.226223,5.00e-05,0.1225
1014,stage3_interaction,0.437102,0.325709,0.222787,5.00e-05,0.0640
1015,stage3_interaction,0.449445,0.330658,0.237574,5.00e-05,0.1068
1016,stage3_interaction,0.437541,0.324163,0.226756,5.00e-05,0.0590
1017,stage3_interaction,0.448313,0.330362,0.235902,5.00e-05,0.0760
1018,stage3_interaction,0.428751,0.318895,0.219713,5.00e-05,0.0626
1019,stage3_interaction,0.451545,0.333651,0.235787,5.00e-05,0.1262
1020,stage3_interaction,0.447838,0.331354,0.232970,5.00e-05,0.0587
1021,stage3_interaction,0.437568,0.324549,0.226038,5.00e-05,0.0631
1022,stage3_interaction,0.449168,0.332252,0.233832,5.00e-05,0.0690
1023,stage3_interaction,0.439957,0.327597,0.224720,5.00e-05,0.0598
1024,stage3_interaction,0.432264,0.321865,0.220798,5.00e-05,0.0553
1025,stage3_interaction,0.438012,0.322922,0.230180,5.00e-05,0.0601
1026,stage3_interaction,0.430460,0.320792,0.219336,5.00e-05,0.0604
1027,stage3_interaction,0.430628,0.318888,0.223481,5.00e-05,0.0627
1028,stage3_interaction,0.431292,0.318802,0.224981,5.00e-05,0.0989
1029,stage3_interaction,0.433323,0.320607,0.225433,5.00e-05,0.0636
1030,stage3_interaction,0.440543,0.326283,0.228520,5.00e-05,0.0656
1031,stage3_interaction,0.440438,0.325389,0.230098,5.00e-05,0.0649
1032,stage3_interaction,0.442420,0.327281,0.230278,5.00e-05,0.0667
1033,stage3_interaction,0.435424,0.323397,0.224053,5.00e-05,0.0976
1034,stage3_interaction,0.436770,0.322721,0.228097,5.00e-05,0.0671
1035,stage3_interaction,0.441398,0.327580,0.227635,5.00e-05,0.0833
1036,stage3_interaction,0.444133,0.329271,0.229724,5.00e-05,0.0671
1037,stage3_interaction,0.435666,0.323209,0.224913,5.00e-05,0.0573
1038,stage3_interaction,0.436616,0.321791,0.229650,5.00e-05,0.0815
1039,stage3_interaction,0.441158,0.326507,0.229302,5.00e-05,0.0596
1040,stage3_interaction,0.435414,0.322741,0.225346,5.00e-05,0.0619
1041,stage3_interaction,0.432362,0.320918,0.222888,5.00e-05,0.0555
1042,stage3_interaction,0.448866,0.332069,0.233593,5.00e-05,0.0881
1043,stage3_interaction,0.450944,0.333715,0.234456,5.00e-05,0.0864
1044,stage3_interaction,0.439309,0.325917,0.226784,5.00e-05,0.0977
1045,stage3_interaction,0.436107,0.323905,0.224403,5.00e-05,0.0544
1046,stage3_interaction,0.437839,0.323714,0.228250,5.00e-05,0.0980
1047,stage3_interaction,0.441077,0.329145,0.223864,5.00e-05,0.0606
1048,stage3_interaction,0.445462,0.329152,0.232620,5.00e-05,0.0722
1049,stage3_interaction,0.439503,0.325415,0.228175,5.00e-05,0.1034
1050,stage3_interaction,0.445140,0.331018,0.228245,5.00e-05,0.0711
1051,stage3_interaction,0.441426,0.326889,0.229074,5.00e-05,0.0614
1052,stage3_interaction,0.441459,0.327841,0.227237,5.00e-05,0.0622
1053,stage3_interaction,0.431951,0.321440,0.221021,5.00e-05,0.0661
1054,stage3_interaction,0.441165,0.328409,0.225512,5.00e-05,0.0739
1055,stage3_interaction,0.445364,0.330611,0.229505,5.00e-05,0.0812
1056,stage3_interaction,0.440445,0.325004,0.230882,5.00e-05,0.0599
1057,stage3_interaction,0.437939,0.325284,0.225309,5.00e-05,0.0713
1058,stage3_interaction,0.439245,0.325713,0.227065,5.00e-05,0.0836
1059,stage3_interaction,0.437338,0.324746,0.225185,5.00e-05,0.0637
1060,stage3_interaction,0.450075,0.333713,0.232724,5.00e-05,0.0640
1061,stage3_interaction,0.438901,0.326518,0.224766,5.00e-05,0.0618
1062,stage3_interaction,0.442954,0.326607,0.232695,5.00e-05,0.0655
1063,stage3_interaction,0.424696,0.315525,0.218342,5.00e-05,0.1117
1064,stage3_interaction,0.435615,0.325093,0.221043,5.00e-05,0.0625
1065,stage3_interaction,0.436094,0.323712,0.224765,5.00e-05,0.0652
1066,stage3_interaction,0.433202,0.321553,0.223299,5.00e-05,0.0484
1067,stage3_interaction,0.443059,0.329101,0.227915,5.00e-05,0.0532
1068,stage3_interaction,0.426697,0.315064,0.223265,5.00e-05,0.0548
1069,stage3_interaction,0.431500,0.321121,0.220757,5.00e-05,0.0638
1070,stage3_interaction,0.429354,0.319333,0.220041,5.00e-05,0.0686
1071,stage3_interaction,0.430520,0.319871,0.221297,5.00e-05,0.0621
1072,stage3_interaction,0.436853,0.323090,0.227526,5.00e-05,0.1079
1073,stage3_interaction,0.444501,0.327705,0.233591,5.00e-05,0.0673
1074,stage3_interaction,0.437147,0.323227,0.227839,5.00e-05,0.0665
1075,stage3_interaction,0.443952,0.328418,0.231068,5.00e-05,0.0741
1076,stage3_interaction,0.428578,0.319317,0.218522,5.00e-05,0.0690
1077,stage3_interaction,0.444276,0.329969,0.228614,5.00e-05,0.0918
1078,stage3_interaction,0.434977,0.323721,0.222513,5.00e-05,0.0579
1079,stage3_interaction,0.446754,0.330015,0.233478,5.00e-05,0.0681
1080,stage3_interaction,0.451342,0.334631,0.233423,5.00e-05,0.0854
1081,stage3_interaction,0.427899,0.319744,0.216311,5.00e-05,0.0702
1082,stage3_interaction,0.438526,0.325355,0.226341,5.00e-05,0.0623
1083,stage3_interaction,0.436405,0.325554,0.221702,5.00e-05,0.0657
1084,stage3_interaction,0.434704,0.323197,0.223013,5.00e-05,0.0612
1085,stage3_interaction,0.434645,0.323574,0.222141,5.00e-05,0.0799
1086,stage3_interaction,0.445198,0.329642,0.231112,5.00e-05,0.0883
1087,stage3_interaction,0.431840,0.321373,0.220934,5.00e-05,0.0954
1088,stage3_interaction,0.438612,0.326150,0.224924,5.00e-05,0.0715
1089,stage3_interaction,0.441743,0.329174,0.225138,5.00e-05,0.0698
1090,stage3_interaction,0.444908,0.330822,0.228172,5.00e-05,0.1087
1091,stage3_interaction,0.432033,0.320624,0.222817,5.00e-05,0.0791
1092,stage3_interaction,0.432406,0.322364,0.220085,5.00e-05,0.0585
1093,stage3_interaction,0.445958,0.329920,0.232075,5.00e-05,0.0758
1094,stage3_interaction,0.445616,0.330382,0.230468,5.00e-05,0.1160
1095,stage3_interaction,0.432873,0.321827,0.222092,5.00e-05,0.0572
1096,stage3_interaction,0.429037,0.319141,0.219791,5.00e-05,0.0712
1097,stage3_interaction,0.437714,0.323085,0.229258,5.00e-05,0.0808
1098,stage3_interaction,0.426334,0.316695,0.219277,5.00e-05,0.0843
1099,stage3_interaction,0.435385,0.323173,0.224424,5.00e-05,0.0640
1100,stage3_interaction,0.429523,0.319631,0.219783,5.00e-05,0.0556
1101,stage3_interaction,0.433884,0.322570,0.222628,5.00e-05,0.0681
1102,stage3_interaction,0.447741,0.330157,0.235170,5.00e-05,0.0700
1103,stage3_interaction,0.441524,0.326505,0.230038,5.00e-05,0.0740
1104,stage3_interaction,0.438326,0.323837,0.228977,5.00e-05,0.0821
1105,stage3_interaction,0.427528,0.317180,0.220696,5.00e-05,0.0588
1106,stage3_interaction,0.445300,0.330482,0.229635,5.00e-05,0.0563
1107,stage3_interaction,0.450847,0.334240,0.233214,5.00e-05,0.3039
1108,stage3_interaction,0.438219,0.325694,0.225052,5.00e-05,0.0843
1109,stage3_interaction,0.447099,0.330458,0.233281,5.00e-05,0.0729
1110,stage3_interaction,0.434601,0.320998,0.227206,5.00e-05,0.0700
1111,stage3_interaction,0.439868,0.327965,0.223805,5.00e-05,0.2775
1112,stage3_interaction,0.448348,0.331753,0.233191,5.00e-05,0.1118
1113,stage3_interaction,0.436653,0.323259,0.226788,5.00e-05,0.0682
1114,stage3_interaction,0.440286,0.327624,0.225323,5.00e-05,0.0945
1115,stage3_interaction,0.436676,0.326076,0.221200,5.00e-05,0.0694
1116,stage3_interaction,0.434252,0.321225,0.226053,5.00e-05,0.0687
1117,stage3_interaction,0.428400,0.319168,0.218464,5.00e-05,0.0544
1118,stage3_interaction,0.434221,0.321690,0.225061,5.00e-05,0.0599
1119,stage3_interaction,0.433982,0.322218,0.223529,5.00e-05,0.0703
1120,stage3_interaction,0.446608,0.330423,0.232370,5.00e-05,0.0589
1121,stage3_interaction,0.439519,0.327336,0.224366,5.00e-05,0.0810
1122,stage3_interaction,0.433989,0.323179,0.221621,5.00e-05,0.0600
1123,stage3_interaction,0.435959,0.324305,0.223309,5.00e-05,0.0650
1124,stage3_interaction,0.440092,0.326466,0.227252,5.00e-05,0.0805
1125,stage3_interaction,0.439278,0.325803,0.226949,5.00e-05,0.0724
1126,stage3_interaction,0.442593,0.328482,0.228222,5.00e-05,0.0661
1127,stage3_interaction,0.430436,0.319540,0.221791,5.00e-05,0.0624
1128,stage3_interaction,0.429187,0.319739,0.218896,5.00e-05,0.0607
1129,stage3_interaction,0.446182,0.330047,0.232270,5.00e-05,0.0772
1130,stage3_interaction,0.438575,0.325420,0.226310,5.00e-05,0.0690
1131,stage3_interaction,0.434322,0.322291,0.224062,5.00e-05,0.0689
1132,stage3_interaction,0.440047,0.327238,0.225616,5.00e-05,0.0555
1133,stage3_interaction,0.434200,0.322095,0.224210,5.00e-05,0.0706
1134,stage3_interaction,0.429495,0.319374,0.220243,5.00e-05,0.0572
1135,stage3_interaction,0.441158,0.327497,0.227324,5.00e-05,0.1094
1136,stage3_interaction,0.431865,0.322262,0.219206,5.00e-05,0.0579
1137,stage3_interaction,0.434879,0.322290,0.225177,5.00e-05,0.0713
1138,stage3_interaction,0.432754,0.322104,0.221300,5.00e-05,0.0526
1139,stage3_interaction,0.444229,0.328372,0.231714,5.00e-05,0.0687
