step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
117,0,0.482817,0.001364,0.484181,7.19e-06,0.0649,0.15,
118,0,0.485657,0.001361,0.487018,7.13e-06,0.0467,0.18,
119,0,0.477026,0.001359,0.478385,7.08e-06,0.0559,0.16,
120,0,0.483155,0.001355,0.484510,7.02e-06,0.0502,0.16,
121,0,0.485783,0.001351,0.487134,6.96e-06,0.1653,0.16,
122,0,0.485453,0.001347,0.486800,6.91e-06,0.1033,0.16,
123,0,0.482735,0.001344,0.484080,6.85e-06,0.0462,0.16,
124,0,0.474093,0.001342,0.475435,6.79e-06,0.0538,0.15,
125,0,0.478360,0.001340,0.479700,6.73e-06,0.0658,0.15,
126,0,0.479687,0.001337,0.481024,6.67e-06,0.1146,0.15,
127,0,0.478017,0.001335,0.479351,6.62e-06,0.0620,0.15,
128,0,0.481882,0.001332,0.483214,6.56e-06,0.0523,0.15,
129,0,0.480000,0.001330,0.481329,6.50e-06,0.0635,0.15,
130,0,0.476988,0.001327,0.478315,6.44e-06,0.0540,0.16,
131,0,0.485044,0.001324,0.486368,6.38e-06,0.0529,0.15,
132,0,0.479618,0.001321,0.480940,6.32e-06,0.0497,0.15,
133,0,0.476974,0.001318,0.478293,6.26e-06,0.0507,0.15,
134,0,0.475791,0.001314,0.477105,6.20e-06,0.0739,0.15,
135,0,0.478804,0.001309,0.480114,6.14e-06,0.0725,0.15,
136,0,0.489573,0.001304,0.490877,6.08e-06,0.0500,0.15,
137,0,0.481210,0.001298,0.482507,6.02e-06,0.0679,0.15,
138,0,0.474225,0.001291,0.475516,5.96e-06,0.0677,0.13,
139,0,0.484055,0.001284,0.485339,5.90e-06,0.0529,0.14,
139,0,,,,,,,1.633775
140,0,0.483068,0.001277,0.484345,5.83e-06,0.0483,0.04,
141,0,0.483299,0.001271,0.484570,5.77e-06,0.0520,0.16,
142,0,0.481056,0.001265,0.482321,5.71e-06,0.0452,0.15,
143,0,0.486534,0.001260,0.487794,5.65e-06,0.0605,0.15,
144,0,0.488477,0.001255,0.489732,5.59e-06,0.0518,0.15,
145,0,0.490271,0.001250,0.491521,5.53e-06,0.0469,0.16,
146,0,0.482380,0.001245,0.483625,5.46e-06,0.0392,0.14,
147,0,0.481958,0.001240,0.483198,5.40e-06,0.0485,0.15,
148,0,0.478863,0.001235,0.480098,5.34e-06,0.0457,0.14,
149,0,0.482086,0.001229,0.483316,5.28e-06,0.0471,0.14,
150,0,0.483227,0.001224,0.484451,5.22e-06,0.0451,0.14,
151,0,0.479819,0.001217,0.481036,5.16e-06,0.0509,0.15,
152,0,0.480268,0.001211,0.481479,5.09e-06,0.0700,0.15,
153,0,0.478649,0.001205,0.479854,5.03e-06,0.1769,0.15,
154,0,0.480582,0.001199,0.481782,4.97e-06,0.2749,0.15,
155,0,0.470805,0.001195,0.472000,4.91e-06,0.0957,0.15,
156,0,0.464247,0.001193,0.465440,4.84e-06,0.1006,0.13,
157,0,0.475200,0.001193,0.476393,4.78e-06,0.0875,0.14,
158,0,0.478436,0.001194,0.479630,4.72e-06,0.0475,0.14,
159,0,0.477211,0.001197,0.478408,4.66e-06,0.0539,0.14,
160,0,0.478829,0.001199,0.480028,4.60e-06,0.0608,0.14,
161,0,0.473222,0.001201,0.474422,4.54e-06,0.0597,0.14,
162,0,0.484241,0.001202,0.485444,4.47e-06,0.0472,0.15,
163,0,0.479672,0.001204,0.480876,4.41e-06,0.0694,0.15,
164,0,0.485014,0.001204,0.486218,4.35e-06,0.0569,0.15,
165,0,0.479306,0.001205,0.480511,4.29e-06,0.0883,0.15,
166,0,0.481444,0.001204,0.482647,4.23e-06,0.0797,0.16,
167,0,0.486890,0.001202,0.488092,4.17e-06,0.0445,0.16,
167,0,,,,,,,1.629584
168,0,0.485511,0.001201,0.486711,4.10e-06,0.0576,0.04,
169,0,0.491406,0.001198,0.492604,4.04e-06,0.0581,0.17,
170,0,0.483904,0.001196,0.485101,3.98e-06,0.0713,0.17,
171,0,0.485312,0.001195,0.486506,3.92e-06,0.0771,0.16,
172,0,0.490014,0.001192,0.491206,3.86e-06,0.0693,0.16,
173,0,0.487974,0.001190,0.489164,3.80e-06,0.0553,0.16,
174,0,0.488866,0.001188,0.490054,3.74e-06,0.0607,0.15,
175,0,0.490694,0.001186,0.491880,3.68e-06,0.0417,0.14,
176,0,0.488350,0.001184,0.489534,3.62e-06,0.0470,0.15,
177,0,0.492374,0.001182,0.493556,3.56e-06,0.0443,0.15,
178,0,0.484615,0.001180,0.485795,3.50e-06,0.0497,0.15,
179,0,0.486647,0.001178,0.487824,3.44e-06,0.0427,0.15,
180,0,0.487987,0.001175,0.489162,3.38e-06,0.0598,0.15,
181,0,0.485717,0.001172,0.486889,3.33e-06,0.0746,0.15,
182,0,0.474740,0.001168,0.475909,3.27e-06,0.0603,0.15,
183,0,0.474281,0.001164,0.475445,3.21e-06,0.0580,0.15,
184,0,0.486677,0.001159,0.487835,3.15e-06,0.0587,0.17,
185,0,0.482719,0.001153,0.483873,3.09e-06,0.0457,0.15,
186,0,0.484103,0.001148,0.485252,3.04e-06,0.0495,0.15,
187,0,0.481113,0.001143,0.482256,2.98e-06,0.0720,0.15,
188,0,0.484503,0.001138,0.485641,2.92e-06,0.0734,0.15,
189,0,0.479976,0.001133,0.481109,2.87e-06,0.0512,0.15,
190,0,0.492988,0.001128,0.494117,2.81e-06,0.0636,0.16,
191,0,0.476157,0.001124,0.477281,2.75e-06,0.0734,0.16,
192,0,0.475553,0.001119,0.476672,2.70e-06,0.0388,0.15,
193,0,0.486802,0.001115,0.487917,2.64e-06,0.0575,0.16,
194,0,0.484038,0.001111,0.485149,2.59e-06,0.0524,0.15,
195,0,0.470796,0.001107,0.471903,2.54e-06,0.0831,0.14,
195,0,,,,,,,1.631615
196,0,0.472668,0.001103,0.473771,2.48e-06,0.0480,0.04,
197,0,0.482786,0.001098,0.483885,2.43e-06,0.0718,0.17,
198,0,0.479599,0.001094,0.480693,2.38e-06,0.0830,0.15,
199,0,0.475493,0.001089,0.476582,2.32e-06,0.0445,0.15,
200,0,0.475136,0.001085,0.476221,2.27e-06,0.0643,0.14,
201,0,0.482316,0.001081,0.483397,2.22e-06,0.0660,0.15,
202,0,0.486202,0.001076,0.487279,2.17e-06,0.1623,0.16,
203,0,0.483885,0.001072,0.484957,2.12e-06,0.0701,0.16,
204,0,0.485094,0.001068,0.486161,2.07e-06,0.0549,0.15,
205,0,0.471460,0.001064,0.472524,2.02e-06,0.0544,0.15,
206,0,0.476234,0.001060,0.477293,1.97e-06,0.3868,0.15,
207,0,0.488371,0.001056,0.489428,1.92e-06,0.0530,0.16,
208,0,0.486469,0.001053,0.487522,1.87e-06,0.0479,0.17,
209,0,0.486756,0.001051,0.487806,1.82e-06,0.0519,0.16,
210,0,0.484594,0.001048,0.485642,1.77e-06,0.0681,0.16,
211,0,0.487739,0.001046,0.488784,1.73e-06,0.0594,0.16,
212,0,0.483726,0.001043,0.484769,1.68e-06,0.0470,0.15,
213,0,0.481092,0.001041,0.482134,1.63e-06,0.0660,0.16,
214,0,0.477794,0.001039,0.478833,1.59e-06,0.0976,0.15,
215,0,0.483776,0.001037,0.484813,1.54e-06,0.0598,0.15,
