step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
374,0,0.481085,0.001315,0.482399,7.98e-06,0.0288,0.05,
375,0,0.485599,0.001304,0.486903,7.97e-06,0.0311,0.05,
376,0,0.484576,0.001292,0.485868,7.96e-06,0.0334,0.05,
377,0,0.483394,0.001280,0.484673,7.94e-06,0.0347,0.05,
378,0,0.485581,0.001267,0.486848,7.93e-06,0.0786,0.05,
379,0,0.483772,0.001254,0.485027,7.92e-06,0.0518,0.04,
380,0,0.484451,0.001242,0.485693,7.90e-06,0.0293,0.04,
381,0,0.485404,0.001230,0.486634,7.89e-06,0.0309,0.04,
382,0,0.487070,0.001219,0.488289,7.87e-06,0.3446,0.04,
383,0,0.485473,0.001210,0.486683,7.86e-06,0.0310,0.04,
384,0,0.486463,0.001206,0.487668,7.85e-06,0.0531,0.05,
385,0,0.482231,0.001203,0.483434,7.83e-06,0.0323,0.05,
386,0,0.483590,0.001202,0.484792,7.82e-06,0.0446,0.05,
387,0,0.483569,0.001201,0.484769,7.80e-06,0.0517,0.04,
388,0,0.488453,0.001200,0.489653,7.79e-06,0.0317,0.05,
389,0,0.485979,0.001199,0.487178,7.78e-06,0.0363,0.04,
390,0,0.485371,0.001197,0.486568,7.76e-06,0.0268,0.05,
391,0,0.484865,0.001196,0.486061,7.75e-06,0.0323,0.04,
392,0,0.484390,0.001193,0.485583,7.73e-06,0.0324,0.04,
393,0,0.485757,0.001190,0.486947,7.72e-06,0.0357,0.05,
394,0,0.483835,0.001186,0.485021,7.70e-06,0.0291,0.05,
395,0,0.485080,0.001181,0.486261,7.69e-06,0.0443,0.04,
396,0,0.479495,0.001175,0.480670,7.68e-06,0.0762,0.04,
397,0,0.480741,0.001169,0.481910,7.66e-06,0.0365,0.05,
398,0,0.484419,0.001163,0.485582,7.65e-06,0.0314,0.05,
399,0,0.485655,0.001159,0.486814,7.63e-06,0.1192,0.05,
400,0,0.484253,0.001158,0.485411,7.62e-06,0.0334,0.04,
401,0,0.478680,0.001159,0.479839,7.60e-06,0.0384,0.04,
402,0,0.482047,0.001161,0.483208,7.59e-06,0.0285,0.04,
403,0,0.482596,0.001164,0.483760,7.57e-06,0.0341,0.04,
404,0,0.485422,0.001167,0.486589,7.56e-06,0.0379,0.04,
405,0,0.487280,0.001168,0.488448,7.54e-06,0.0308,0.05,
406,0,0.477406,0.001169,0.478575,7.53e-06,0.0301,0.04,
407,0,0.481583,0.001169,0.482752,7.51e-06,0.0323,0.04,
407,0,,,,,,,1.651981
408,0,0.482249,0.001168,0.483417,7.50e-06,0.0294,0.00,
409,0,0.482351,0.001166,0.483517,7.49e-06,0.0499,0.05,
410,0,0.487579,0.001163,0.488742,7.47e-06,0.0372,0.05,
411,0,0.482899,0.001160,0.484058,7.46e-06,0.0345,0.05,
412,0,0.480968,0.001156,0.482124,7.44e-06,0.0365,0.05,
413,0,0.483843,0.001151,0.484994,7.43e-06,0.0297,0.04,
414,0,0.482293,0.001146,0.483439,7.41e-06,0.0292,0.04,
415,0,0.480379,0.001141,0.481520,7.40e-06,0.0288,0.05,
416,0,0.489795,0.001135,0.490931,7.38e-06,0.0390,0.05,
417,0,0.483179,0.001129,0.484308,7.37e-06,0.0446,0.04,
418,0,0.483550,0.001122,0.484672,7.35e-06,0.0288,0.04,
419,0,0.487265,0.001115,0.488381,7.34e-06,0.0327,0.05,
420,0,0.483506,0.001109,0.484614,7.32e-06,0.0473,0.04,
421,0,0.486902,0.001102,0.488004,7.31e-06,0.0335,0.05,
422,0,0.485019,0.001095,0.486114,7.29e-06,0.0320,0.05,
423,0,0.484231,0.001089,0.485320,7.28e-06,0.0358,0.04,
424,0,0.485538,0.001082,0.486620,7.26e-06,0.0342,0.04,
425,0,0.488007,0.001077,0.489084,7.24e-06,0.0300,0.05,
426,0,0.488266,0.001072,0.489338,7.23e-06,0.0383,0.05,
427,0,0.486069,0.001067,0.487136,7.21e-06,0.0434,0.05,
428,0,0.481923,0.001063,0.482986,7.20e-06,0.0301,0.04,
429,0,0.486317,0.001058,0.487375,7.18e-06,0.0319,0.05,
430,0,0.484631,0.001051,0.485683,7.17e-06,0.0395,0.05,
431,0,0.486805,0.001045,0.487850,7.15e-06,0.0331,0.05,
432,0,0.484150,0.001038,0.485188,7.14e-06,0.0317,0.05,
433,0,0.487695,0.001031,0.488726,7.12e-06,0.1331,0.05,
434,0,0.487041,0.001027,0.488068,7.11e-06,0.0272,0.05,
435,0,0.485253,0.001025,0.486278,7.09e-06,0.0321,0.04,
436,0,0.489585,0.001025,0.490610,7.08e-06,0.0411,0.05,
437,0,0.481635,0.001025,0.482660,7.06e-06,0.0364,0.05,
438,0,0.485423,0.001026,0.486449,7.04e-06,0.0306,0.05,
439,0,0.483368,0.001027,0.484395,7.03e-06,0.0296,0.05,
440,0,0.481009,0.001028,0.482037,7.01e-06,0.0349,0.05,
441,0,0.482107,0.001028,0.483135,7.00e-06,0.0366,0.05,
442,0,0.483447,0.001027,0.484474,6.98e-06,0.0296,0.05,
443,0,0.482307,0.001025,0.483332,6.97e-06,0.0365,0.05,
444,0,0.487035,0.001024,0.488059,6.95e-06,0.0290,0.05,
445,0,0.487083,0.001022,0.488105,6.94e-06,0.0392,0.05,
446,0,0.486692,0.001020,0.487711,6.92e-06,0.0338,0.05,
447,0,0.486117,0.001017,0.487134,6.90e-06,0.0301,0.05,
448,0,0.486693,0.001014,0.487707,6.89e-06,0.0353,0.05,
449,0,0.484071,0.001011,0.485081,6.87e-06,0.0299,0.04,
450,0,0.483919,0.001007,0.484927,6.86e-06,0.0294,0.04,
451,0,0.488283,0.001003,0.489286,6.84e-06,0.0350,0.05,
452,0,0.482697,0.000998,0.483696,6.82e-06,0.0325,0.05,
453,0,0.482463,0.000994,0.483457,6.81e-06,0.0420,0.05,
454,0,0.479884,0.000990,0.480875,6.79e-06,0.0270,0.04,
455,0,0.489913,0.000986,0.490900,6.78e-06,0.0286,0.05,
456,0,0.483600,0.000982,0.484581,6.76e-06,0.0303,0.05,
457,0,0.486219,0.000977,0.487196,6.74e-06,0.0392,0.04,
458,0,0.485929,0.000973,0.486902,6.73e-06,0.0331,0.04,
459,0,0.481775,0.000968,0.482743,6.71e-06,0.0349,0.05,
460,0,0.480632,0.000963,0.481595,6.70e-06,0.0387,0.04,
461,0,0.479605,0.000958,0.480563,6.68e-06,0.0342,0.04,
462,0,0.493651,0.000954,0.494605,6.66e-06,0.0428,0.05,
463,0,0.488128,0.000950,0.489078,6.65e-06,0.0429,0.05,
464,0,0.484434,0.000947,0.485381,6.63e-06,0.0305,0.05,
465,0,0.488203,0.000943,0.489146,6.62e-06,0.0383,0.05,
466,0,0.489372,0.000940,0.490313,6.60e-06,0.0318,0.05,
467,0,0.482537,0.000938,0.483474,6.58e-06,0.0338,0.05,
468,0,0.477099,0.000935,0.478034,6.57e-06,0.0362,0.05,
469,0,0.488457,0.000932,0.489388,6.55e-06,0.0377,0.05,
470,0,0.483858,0.000929,0.484786,6.54e-06,0.0357,0.05,
471,0,0.487212,0.000926,0.488137,6.52e-06,0.0378,0.05,
472,0,0.487860,0.000922,0.488782,6.50e-06,0.0320,0.05,
473,0,0.482152,0.000919,0.483071,6.49e-06,0.0300,0.04,
474,0,0.484533,0.000916,0.485449,6.47e-06,0.0334,0.04,
475,0,0.481172,0.000913,0.482085,6.45e-06,0.0421,0.05,
476,0,0.482663,0.000911,0.483574,6.44e-06,0.0359,0.05,
477,0,0.484931,0.000908,0.485839,6.42e-06,0.0379,0.05,
478,0,0.488450,0.000905,0.489355,6.40e-06,0.0323,0.05,
479,0,0.484255,0.000902,0.485156,6.39e-06,0.0314,0.05,
480,0,0.488235,0.000898,0.489133,6.37e-06,0.0323,0.05,
481,0,0.488412,0.000895,0.489307,6.36e-06,0.0398,0.05,
482,0,0.486882,0.000893,0.487774,6.34e-06,0.0324,0.05,
483,0,0.482455,0.000891,0.483346,6.32e-06,0.0591,0.04,
484,0,0.482272,0.000888,0.483160,6.31e-06,0.0428,0.05,
485,0,0.482659,0.000886,0.483545,6.29e-06,0.0329,0.04,
486,0,0.475758,0.000884,0.476643,6.27e-06,0.0368,0.04,
487,0,0.483585,0.000882,0.484466,6.26e-06,0.0554,0.05,
488,0,0.482634,0.000879,0.483513,6.24e-06,0.0377,0.05,
489,0,0.479138,0.000878,0.480016,6.22e-06,0.0306,0.04,
490,0,0.483719,0.000877,0.484595,6.21e-06,0.0503,0.04,
491,0,0.483755,0.000876,0.484631,6.19e-06,0.0562,0.04,
492,0,0.484625,0.000875,0.485500,6.17e-06,0.0290,0.05,
493,0,0.482587,0.000876,0.483462,6.16e-06,0.0322,0.05,
494,0,0.481470,0.000876,0.482347,6.14e-06,0.0467,0.05,
495,0,0.483388,0.000877,0.484265,6.12e-06,0.0325,0.05,
496,0,0.485209,0.000877,0.486086,6.11e-06,0.0398,0.05,
497,0,0.478758,0.000877,0.479635,6.09e-06,0.0426,0.04,
498,0,0.482800,0.000877,0.483677,6.07e-06,0.0377,0.05,
499,0,0.481132,0.000877,0.482009,6.06e-06,0.0363,0.04,
500,0,0.482618,0.000876,0.483494,6.04e-06,0.0297,0.04,
501,0,0.480318,0.000876,0.481194,6.02e-06,0.0299,0.04,
502,0,0.483509,0.000875,0.484384,6.01e-06,0.0350,0.04,
503,0,0.489376,0.000875,0.490251,5.99e-06,0.0333,0.05,
504,0,0.480808,0.000874,0.481682,5.97e-06,0.0295,0.04,
505,0,0.482706,0.000874,0.483580,5.96e-06,0.0375,0.05,
506,0,0.480962,0.000873,0.481835,5.94e-06,0.0310,0.05,
507,0,0.483219,0.000872,0.484091,5.92e-06,0.0298,0.05,
508,0,0.480547,0.000870,0.481417,5.91e-06,0.0314,0.05,
509,0,0.484504,0.000869,0.485373,5.89e-06,0.0363,0.05,
509,0,,,,,,,1.652415
510,0,0.482147,0.000867,0.483013,5.87e-06,0.0322,0.02,
511,0,0.479450,0.000865,0.480316,5.86e-06,0.0298,0.04,
512,0,0.482211,0.000863,0.483073,5.84e-06,0.0358,0.04,
513,0,0.479963,0.000860,0.480823,5.82e-06,0.0278,0.04,
514,0,0.476109,0.000857,0.476966,5.81e-06,0.0320,0.04,
515,0,0.482228,0.000854,0.483083,5.79e-06,0.0330,0.05,
516,0,0.486809,0.000851,0.487660,5.77e-06,0.0465,0.05,
517,0,0.485246,0.000847,0.486093,5.76e-06,0.0368,0.05,
518,0,0.490112,0.000844,0.490956,5.74e-06,0.0547,0.05,
519,0,0.487141,0.000841,0.487982,5.72e-06,0.0310,0.05,
520,0,0.484308,0.000839,0.485146,5.71e-06,0.0331,0.05,
521,0,0.487071,0.000836,0.487907,5.69e-06,0.0390,0.05,
522,0,0.485411,0.000834,0.486244,5.67e-06,0.0316,0.05,
523,0,0.481599,0.000832,0.482431,5.65e-06,0.0336,0.04,
524,0,0.488774,0.000830,0.489604,5.64e-06,0.1179,0.05,
525,0,0.480872,0.000829,0.481700,5.62e-06,0.0362,0.04,
526,0,0.484993,0.000828,0.485821,5.60e-06,0.0625,0.05,
527,0,0.478959,0.000828,0.479788,5.59e-06,0.0391,0.04,
528,0,0.486212,0.000829,0.487041,5.57e-06,0.0302,0.05,
529,0,0.483907,0.000831,0.484738,5.55e-06,0.0343,0.05,
530,0,0.483176,0.000832,0.484009,5.54e-06,0.0345,0.05,
531,0,0.477359,0.000834,0.478193,5.52e-06,0.0436,0.04,
532,0,0.486669,0.000835,0.487504,5.50e-06,0.0357,0.05,
533,0,0.482905,0.000836,0.483741,5.49e-06,0.0373,0.04,
534,0,0.479703,0.000837,0.480540,5.47e-06,0.0336,0.04,
535,0,0.481583,0.000838,0.482421,5.45e-06,0.0584,0.05,
536,0,0.482295,0.000839,0.483134,5.43e-06,0.0473,0.04,
537,0,0.478709,0.000840,0.479549,5.42e-06,0.0308,0.05,
538,0,0.482352,0.000840,0.483192,5.40e-06,0.0317,0.05,
539,0,0.488843,0.000840,0.489683,5.38e-06,0.0319,0.05,
540,0,0.477018,0.000840,0.477858,5.37e-06,0.0308,0.04,
541,0,0.483805,0.000839,0.484644,5.35e-06,0.0376,0.05,
542,0,0.483032,0.000838,0.483870,5.33e-06,0.0328,0.05,
543,0,0.484118,0.000837,0.484955,5.32e-06,0.0321,0.04,
544,0,0.480812,0.000835,0.481647,5.30e-06,0.0297,0.05,
545,0,0.486242,0.000833,0.487075,5.28e-06,0.0374,0.05,
546,0,0.478402,0.000831,0.479233,5.26e-06,0.0305,0.04,
547,0,0.480846,0.000828,0.481673,5.25e-06,0.0324,0.04,
548,0,0.480463,0.000824,0.481287,5.23e-06,0.0307,0.04,
549,0,0.482261,0.000821,0.483081,5.21e-06,0.0361,0.05,
550,0,0.486556,0.000817,0.487373,5.20e-06,0.0336,0.04,
551,0,0.479988,0.000814,0.480802,5.18e-06,0.0335,0.05,
552,0,0.485392,0.000811,0.486202,5.16e-06,0.0281,0.05,
553,0,0.484781,0.000808,0.485588,5.14e-06,0.0370,0.05,
554,0,0.478066,0.000805,0.478871,5.13e-06,0.0320,0.04,
555,0,0.477022,0.000802,0.477823,5.11e-06,0.0298,0.04,
556,0,0.482036,0.000799,0.482835,5.09e-06,0.0286,0.04,
557,0,0.485974,0.000796,0.486771,5.08e-06,0.0571,0.05,
558,0,0.483148,0.000793,0.483941,5.06e-06,0.0706,0.05,
559,0,0.488237,0.000791,0.489028,5.04e-06,0.0281,0.05,
560,0,0.482583,0.000789,0.483372,5.03e-06,0.0519,0.05,
561,0,0.482734,0.000787,0.483521,5.01e-06,0.0513,0.05,
562,0,0.481986,0.000785,0.482771,4.99e-06,0.0293,0.05,
563,0,0.484484,0.000784,0.485268,4.97e-06,0.0278,0.05,
564,0,0.481604,0.000783,0.482387,4.96e-06,0.0281,0.05,
565,0,0.480604,0.000782,0.481386,4.94e-06,0.0303,0.04,
566,0,0.486617,0.000780,0.487397,4.92e-06,0.0312,0.05,
567,0,0.479463,0.000779,0.480242,4.91e-06,0.0356,0.05,
568,0,0.478476,0.000777,0.479254,4.89e-06,0.0412,0.04,
569,0,0.483055,0.000775,0.483830,4.87e-06,0.0284,0.04,
570,0,0.483722,0.000773,0.484496,4.86e-06,0.0338,0.04,
571,0,0.482699,0.000771,0.483470,4.84e-06,0.0307,0.04,
572,0,0.489654,0.000769,0.490423,4.82e-06,0.0434,0.05,
573,0,0.481030,0.000768,0.481798,4.80e-06,0.0469,0.05,
574,0,0.477873,0.000766,0.478638,4.79e-06,0.0420,0.04,
575,0,0.485587,0.000764,0.486351,4.77e-06,0.0485,0.05,
576,0,0.483537,0.000762,0.484300,4.75e-06,0.0293,0.05,
577,0,0.481251,0.000761,0.482011,4.74e-06,0.0272,0.05,
578,0,0.481922,0.000759,0.482681,4.72e-06,0.0339,0.05,
579,0,0.479053,0.000758,0.479811,4.70e-06,0.0424,0.05,
580,0,0.480475,0.000756,0.481232,4.68e-06,0.0331,0.05,
581,0,0.479792,0.000755,0.480547,4.67e-06,0.0312,0.04,
582,0,0.480827,0.000754,0.481581,4.65e-06,0.0403,0.04,
583,0,0.483051,0.000753,0.483804,4.63e-06,0.0396,0.05,
584,0,0.483983,0.000752,0.484735,4.62e-06,0.0562,0.05,
585,0,0.477342,0.000751,0.478093,4.60e-06,0.0312,0.05,
586,0,0.485188,0.000750,0.485938,4.58e-06,0.0330,0.05,
587,0,0.479182,0.000749,0.479931,4.57e-06,0.0424,0.05,
588,0,0.480759,0.000748,0.481507,4.55e-06,0.0737,0.05,
589,0,0.481367,0.000746,0.482114,4.53e-06,0.0366,0.04,
590,0,0.478709,0.000745,0.479454,4.51e-06,0.3009,0.04,
591,0,0.486542,0.000744,0.487286,4.50e-06,0.0316,0.05,
592,0,0.475481,0.000744,0.476225,4.48e-06,0.0317,0.05,
593,0,0.474469,0.000744,0.475214,4.46e-06,0.0334,0.04,
594,0,0.480222,0.000745,0.480966,4.45e-06,0.0380,0.04,
595,0,0.478707,0.000745,0.479452,4.43e-06,0.0370,0.04,
596,0,0.478351,0.000745,0.479096,4.41e-06,0.0347,0.05,
597,0,0.483253,0.000745,0.483998,4.40e-06,0.0337,0.05,
598,0,0.477253,0.000745,0.477998,4.38e-06,0.0305,0.04,
599,0,0.476286,0.000745,0.477031,4.36e-06,0.0357,0.05,
600,0,0.481596,0.000745,0.482341,4.35e-06,0.0422,0.04,
601,0,0.478797,0.000745,0.479542,4.33e-06,0.0425,0.05,
602,0,0.474826,0.000744,0.475570,4.31e-06,0.0315,0.05,
603,0,0.476511,0.000743,0.477254,4.29e-06,0.0381,0.05,
604,0,0.484219,0.000742,0.484962,4.28e-06,0.0344,0.05,
605,0,0.476912,0.000741,0.477654,4.26e-06,0.0318,0.05,
606,0,0.478534,0.000740,0.479274,4.24e-06,0.0588,0.05,
607,0,0.482649,0.000740,0.483389,4.23e-06,0.0305,0.05,
608,0,0.485518,0.000739,0.486257,4.21e-06,0.0343,0.05,
609,0,0.483569,0.000738,0.484307,4.19e-06,0.0345,0.04,
610,0,0.479991,0.000737,0.480729,4.18e-06,0.0330,0.04,
611,0,0.481731,0.000736,0.482467,4.16e-06,0.0259,0.04,
611,0,,,,,,,1.650921
612,0,0.484763,0.000735,0.485498,4.14e-06,0.0670,0.02,
613,0,0.486291,0.000734,0.487025,4.13e-06,0.0335,0.05,
614,0,0.483185,0.000733,0.483917,4.11e-06,0.0396,0.05,
615,0,0.482947,0.000731,0.483678,4.09e-06,0.0359,0.04,
616,0,0.486476,0.000730,0.487206,4.08e-06,0.0278,0.04,
617,0,0.489226,0.000729,0.489955,4.06e-06,0.0315,0.05,
618,0,0.483810,0.000728,0.484538,4.04e-06,0.0263,0.05,
619,0,0.485330,0.000726,0.486057,4.03e-06,0.0380,0.05,
620,0,0.485598,0.000725,0.486323,4.01e-06,0.0512,0.05,
621,0,0.476804,0.000724,0.477529,3.99e-06,0.0263,0.04,
622,0,0.482891,0.000724,0.483615,3.98e-06,0.0319,0.04,
623,0,0.481147,0.000723,0.481869,3.96e-06,0.0368,0.05,
624,0,0.484441,0.000721,0.485162,3.94e-06,0.0296,0.05,
625,0,0.479323,0.000720,0.480043,3.93e-06,0.0319,0.04,
626,0,0.480398,0.000719,0.481117,3.91e-06,0.0295,0.05,
627,0,0.482564,0.000717,0.483281,3.89e-06,0.0284,0.05,
628,0,0.478796,0.000715,0.479511,3.88e-06,0.0344,0.04,
629,0,0.479343,0.000712,0.480055,3.86e-06,0.0442,0.04,
630,0,0.487046,0.000710,0.487756,3.84e-06,0.0357,0.04,
631,0,0.485168,0.000708,0.485877,3.83e-06,0.1599,0.05,
632,0,0.480296,0.000707,0.481003,3.81e-06,0.0369,0.05,
633,0,0.480551,0.000707,0.481258,3.79e-06,0.0340,0.05,
634,0,0.483640,0.000707,0.484346,3.78e-06,0.0517,0.05,
635,0,0.483444,0.000707,0.484150,3.76e-06,0.0395,0.05,
636,0,0.484811,0.000707,0.485518,3.74e-06,0.0309,0.05,
637,0,0.485042,0.000707,0.485749,3.73e-06,0.0350,0.05,
638,0,0.491749,0.000708,0.492456,3.71e-06,0.0342,0.05,
639,0,0.485242,0.000709,0.485951,3.69e-06,0.0298,0.05,
640,0,0.481399,0.000710,0.482109,3.68e-06,0.0323,0.05,
641,0,0.483512,0.000710,0.484222,3.66e-06,0.0292,0.05,
642,0,0.481360,0.000710,0.482070,3.64e-06,0.0347,0.05,
643,0,0.483003,0.000710,0.483713,3.63e-06,0.0315,0.05,
644,0,0.486723,0.000709,0.487432,3.61e-06,0.0295,0.05,
645,0,0.479969,0.000708,0.480677,3.60e-06,0.0324,0.04,
646,0,0.474961,0.000708,0.475669,3.58e-06,0.0437,0.04,
647,0,0.483287,0.000707,0.483994,3.56e-06,0.0408,0.05,
648,0,0.484738,0.000705,0.485443,3.55e-06,0.0377,0.05,
649,0,0.482958,0.000704,0.483662,3.53e-06,0.0304,0.05,
650,0,0.479527,0.000702,0.480229,3.51e-06,0.0309,0.04,
651,0,0.485221,0.000700,0.485921,3.50e-06,0.0540,0.04,
652,0,0.487446,0.000698,0.488144,3.48e-06,0.0394,0.05,
653,0,0.479854,0.000696,0.480550,3.46e-06,0.0351,0.05,
654,0,0.482122,0.000695,0.482817,3.45e-06,0.0399,0.05,
655,0,0.476828,0.000693,0.477521,3.43e-06,0.0367,0.04,
656,0,0.484083,0.000692,0.484774,3.42e-06,0.0328,0.04,
657,0,0.484864,0.000690,0.485554,3.40e-06,0.0488,0.05,
658,0,0.482904,0.000688,0.483593,3.38e-06,0.0419,0.05,
659,0,0.475967,0.000686,0.476653,3.37e-06,0.0272,0.04,
660,0,0.479412,0.000685,0.480096,3.35e-06,0.0294,0.05,
661,0,0.478109,0.000683,0.478791,3.34e-06,0.0859,0.04,
662,0,0.481217,0.000681,0.481897,3.32e-06,0.0318,0.04,
663,0,0.480262,0.000679,0.480942,3.30e-06,0.0313,0.04,
664,0,0.476861,0.000678,0.477539,3.29e-06,0.0339,0.04,
665,0,0.481914,0.000676,0.482590,3.27e-06,0.0500,0.05,
666,0,0.473675,0.000674,0.474349,3.26e-06,0.0327,0.04,
667,0,0.480233,0.000673,0.480905,3.24e-06,0.0393,0.04,
668,0,0.482960,0.000671,0.483630,3.22e-06,0.0306,0.04,
669,0,0.482769,0.000669,0.483438,3.21e-06,0.0376,0.04,
670,0,0.476898,0.000667,0.477565,3.19e-06,0.0378,0.04,
671,0,0.482235,0.000665,0.482900,3.18e-06,0.0699,0.05,
672,0,0.489002,0.000663,0.489666,3.16e-06,0.1371,0.05,
673,0,0.483195,0.000662,0.483857,3.14e-06,0.0346,0.05,
674,0,0.487409,0.000660,0.488070,3.13e-06,0.0391,0.05,
675,0,0.485342,0.000659,0.486001,3.11e-06,0.0326,0.04,
676,0,0.486392,0.000658,0.487050,3.10e-06,0.0362,0.04,
677,0,0.486615,0.000657,0.487272,3.08e-06,0.0578,0.05,
678,0,0.487108,0.000656,0.487764,3.06e-06,0.0281,0.05,
679,0,0.485799,0.000656,0.486455,3.05e-06,0.0368,0.05,
680,0,0.485371,0.000655,0.486026,3.03e-06,0.1021,0.05,
681,0,0.485925,0.000655,0.486579,3.02e-06,0.0537,0.05,
682,0,0.491869,0.000655,0.492524,3.00e-06,0.0322,0.05,
683,0,0.483870,0.000654,0.484524,2.99e-06,0.1566,0.05,
684,0,0.480680,0.000654,0.481334,2.97e-06,0.0469,0.04,
685,0,0.483344,0.000654,0.483999,2.96e-06,0.0359,0.05,
686,0,0.482143,0.000655,0.482798,2.94e-06,0.0356,0.05,
687,0,0.487017,0.000656,0.487672,2.92e-06,0.0417,0.05,
688,0,0.490930,0.000656,0.491586,2.91e-06,0.0342,0.05,
689,0,0.486016,0.000657,0.486673,2.89e-06,0.0362,0.05,
690,0,0.492707,0.000658,0.493365,2.88e-06,0.0384,0.05,
691,0,0.484393,0.000659,0.485052,2.86e-06,0.0331,0.04,
692,0,0.485330,0.000659,0.485989,2.85e-06,0.0464,0.05,
693,0,0.481428,0.000659,0.482087,2.83e-06,0.0363,0.05,
694,0,0.478098,0.000659,0.478757,2.82e-06,0.0323,0.05,
695,0,0.477995,0.000659,0.478654,2.80e-06,0.0455,0.04,
696,0,0.481802,0.000658,0.482460,2.79e-06,0.0391,0.04,
697,0,0.474378,0.000657,0.475035,2.77e-06,0.0451,0.04,
698,0,0.483683,0.000656,0.484339,2.76e-06,0.0565,0.04,
699,0,0.487545,0.000655,0.488200,2.74e-06,0.0444,0.05,
700,0,0.485567,0.000654,0.486220,2.72e-06,0.0567,0.04,
701,0,0.486859,0.000653,0.487512,2.71e-06,0.0382,0.05,
702,0,0.482173,0.000652,0.482825,2.69e-06,0.0414,0.05,
703,0,0.486103,0.000651,0.486754,2.68e-06,0.0366,0.05,
704,0,0.485251,0.000650,0.485902,2.66e-06,0.0511,0.05,
705,0,0.485918,0.000649,0.486568,2.65e-06,0.0357,0.04,
706,0,0.483535,0.000649,0.484184,2.63e-06,0.0403,0.04,
707,0,0.486200,0.000648,0.486848,2.62e-06,0.0317,0.05,
708,0,0.482388,0.000647,0.483035,2.60e-06,0.0509,0.05,
709,0,0.485366,0.000646,0.486012,2.59e-06,0.0360,0.05,
710,0,0.485577,0.000645,0.486222,2.57e-06,0.0342,0.05,
711,0,0.489840,0.000644,0.490484,2.56e-06,0.0438,0.05,
712,0,0.484902,0.000644,0.485546,2.54e-06,0.0362,0.05,
713,0,0.486644,0.000643,0.487287,2.53e-06,0.0331,0.05,
713,0,,,,,,,1.653417
714,0,0.486559,0.000643,0.487202,2.51e-06,0.0293,0.00,
715,0,0.485682,0.000642,0.486325,2.50e-06,0.0319,0.05,
716,0,0.480721,0.000642,0.481363,2.49e-06,0.0280,0.05,
717,0,0.485671,0.000641,0.486312,2.47e-06,0.0378,0.05,
718,0,0.484487,0.000641,0.485127,2.46e-06,0.0907,0.05,
719,0,0.491463,0.000640,0.492103,2.44e-06,0.0652,0.05,
720,0,0.486804,0.000639,0.487443,2.43e-06,0.0356,0.05,
721,0,0.488897,0.000639,0.489536,2.41e-06,0.0594,0.05,
722,0,0.480589,0.000638,0.481227,2.40e-06,0.0418,0.05,
723,0,0.484819,0.000638,0.485456,2.38e-06,0.0322,0.05,
724,0,0.480787,0.000637,0.481424,2.37e-06,0.0391,0.05,
725,0,0.481104,0.000637,0.481741,2.35e-06,0.2561,0.05,
726,0,0.482477,0.000637,0.483114,2.34e-06,0.0325,0.05,
727,0,0.478239,0.000638,0.478877,2.32e-06,0.0379,0.05,
728,0,0.480841,0.000639,0.481480,2.31e-06,0.0397,0.05,
729,0,0.475511,0.000640,0.476151,2.30e-06,0.1175,0.04,
730,0,0.478167,0.000641,0.478808,2.28e-06,0.0344,0.04,
731,0,0.479648,0.000642,0.480290,2.27e-06,0.0340,0.05,
732,0,0.481316,0.000643,0.481959,2.25e-06,0.0361,0.05,
733,0,0.484452,0.000644,0.485096,2.24e-06,0.0373,0.04,
734,0,0.479663,0.000644,0.480307,2.22e-06,0.0302,0.04,
735,0,0.479260,0.000644,0.479904,2.21e-06,0.1273,0.04,
736,0,0.477039,0.000644,0.477683,2.20e-06,0.0415,0.04,
737,0,0.481041,0.000644,0.481685,2.18e-06,0.1876,0.04,
738,0,0.481028,0.000644,0.481672,2.17e-06,0.0387,0.05,
739,0,0.480324,0.000644,0.480967,2.15e-06,0.0398,0.04,
740,0,0.483424,0.000644,0.484068,2.14e-06,0.0357,0.04,
741,0,0.479379,0.000644,0.480023,2.13e-06,0.0343,0.05,
742,0,0.479812,0.000644,0.480456,2.11e-06,0.0378,0.05,
743,0,0.475723,0.000644,0.476367,2.10e-06,0.0361,0.04,
744,0,0.481074,0.000643,0.481717,2.08e-06,0.0347,0.04,
745,0,0.481336,0.000643,0.481979,2.07e-06,0.0313,0.05,
746,0,0.485159,0.000643,0.485802,2.06e-06,0.0316,0.05,
747,0,0.476474,0.000642,0.477116,2.04e-06,0.0298,0.05,
748,0,0.474602,0.000642,0.475243,2.03e-06,0.0305,0.04,
749,0,0.482179,0.000641,0.482820,2.02e-06,0.0319,0.05,
750,0,0.479581,0.000640,0.480221,2.00e-06,0.0360,0.04,
751,0,0.479821,0.000639,0.480460,1.99e-06,0.0366,0.04,
752,0,0.487066,0.000638,0.487704,1.97e-06,0.0429,0.04,
753,0,0.478776,0.000637,0.479412,1.96e-06,0.0305,0.05,
754,0,0.476019,0.000635,0.476654,1.95e-06,0.0266,0.05,
755,0,0.474538,0.000634,0.475172,1.93e-06,0.0326,0.05,
756,0,0.477948,0.000632,0.478580,1.92e-06,0.0295,0.05,
757,0,0.479980,0.000631,0.480611,1.91e-06,0.0271,0.04,
758,0,0.481599,0.000629,0.482228,1.89e-06,0.0316,0.05,
759,0,0.482931,0.000627,0.483558,1.88e-06,0.0686,0.05,
