step,stage,loss_jepa,loss_masked,loss_context,lr,grad_norm
387,stage1_layout,0.444465,0.332026,0.224878,5.00e-05,0.0626
388,stage1_layout,0.448720,0.335731,0.225979,5.00e-05,0.0674
389,stage1_layout,0.445722,0.332518,0.226408,5.00e-05,0.1276
390,stage1_layout,0.458214,0.341242,0.233944,5.00e-05,0.0875
391,stage1_layout,0.442402,0.328531,0.227743,5.00e-05,0.2649
392,stage1_layout,0.451753,0.335856,0.231795,5.00e-05,0.1003
393,stage1_layout,0.457051,0.341574,0.230953,5.00e-05,0.0991
394,stage1_layout,0.451700,0.337052,0.229296,5.00e-05,0.0761
395,stage1_layout,0.451279,0.336496,0.229566,5.00e-05,0.0595
396,stage1_layout,0.449280,0.334931,0.228697,5.00e-05,0.0961
397,stage1_layout,0.453031,0.338147,0.229768,5.00e-05,0.0885
398,stage1_layout,0.450341,0.336848,0.226985,5.00e-05,0.0794
399,stage1_layout,0.447176,0.333328,0.227696,5.00e-05,0.0828
400,stage1_layout,0.437919,0.325850,0.224138,5.00e-05,0.0744
401,stage1_layout,0.451098,0.337449,0.227298,5.00e-05,0.0971
402,stage1_layout,0.458081,0.341024,0.234113,5.00e-05,0.0820
403,stage1_layout,0.450936,0.337568,0.226737,5.00e-05,0.0633
404,stage1_layout,0.453774,0.339441,0.228666,5.00e-05,0.0776
405,stage1_layout,0.458149,0.341508,0.233282,5.00e-05,0.0630
406,stage1_layout,0.440756,0.326236,0.229039,5.00e-05,0.1218
407,stage1_layout,0.454664,0.339166,0.230995,5.00e-05,0.0638
408,stage1_layout,0.448685,0.336150,0.225070,5.00e-05,0.0660
409,stage1_layout,0.446489,0.333839,0.225301,5.00e-05,0.0713
410,stage1_layout,0.440135,0.328153,0.223963,5.00e-05,0.0804
411,stage1_layout,0.446452,0.333943,0.225017,5.00e-05,0.0847
412,stage1_layout,0.445817,0.333442,0.224749,5.00e-05,0.0636
413,stage1_layout,0.445713,0.333236,0.224955,5.00e-05,0.0727
414,stage1_layout,0.448014,0.333381,0.229266,5.00e-05,0.1219
415,stage1_layout,0.456254,0.340652,0.231204,5.00e-05,0.0606
416,stage1_layout,0.446090,0.330492,0.231196,5.00e-05,0.0744
417,stage1_layout,0.452409,0.339194,0.226431,5.00e-05,0.0711
418,stage1_layout,0.444623,0.330040,0.229167,5.00e-05,0.0986
419,stage1_layout,0.444498,0.332152,0.224691,5.00e-05,0.0586
420,stage1_layout,0.440907,0.328182,0.225450,5.00e-05,0.0682
421,stage1_layout,0.455471,0.341435,0.228072,5.00e-05,0.0761
422,stage1_layout,0.453723,0.337262,0.232923,5.00e-05,0.0719
423,stage1_layout,0.452807,0.338531,0.228552,5.00e-05,0.0777
424,stage1_layout,0.456807,0.340217,0.233180,5.00e-05,0.0716
425,stage1_layout,0.450400,0.337242,0.226315,5.00e-05,0.0775
426,stage1_layout,0.442614,0.329397,0.226433,5.00e-05,0.0602
427,stage1_layout,0.447952,0.332834,0.230236,5.00e-05,0.0909
428,stage1_layout,0.439098,0.326396,0.225404,5.00e-05,0.0638
429,stage1_layout,0.452047,0.339206,0.225682,5.00e-05,0.0644
430,stage1_layout,0.445009,0.330633,0.228753,5.00e-05,0.0824
431,stage1_layout,0.444400,0.331555,0.225689,5.00e-05,0.0672
432,stage1_layout,0.447118,0.333402,0.227432,5.00e-05,0.0756
433,stage1_layout,0.451376,0.337447,0.227859,5.00e-05,0.0694
434,stage1_layout,0.447623,0.332920,0.229405,5.00e-05,0.0680
435,stage1_layout,0.447134,0.334803,0.224662,5.00e-05,0.0704
436,stage1_layout,0.446753,0.334108,0.225290,5.00e-05,0.0535
437,stage1_layout,0.449446,0.334661,0.229571,5.00e-05,0.0789
438,stage1_layout,0.446199,0.333655,0.225089,5.00e-05,0.0691
439,stage1_layout,0.450122,0.336212,0.227820,5.00e-05,0.0676
440,stage1_layout,0.448447,0.334214,0.228468,5.00e-05,0.0706
441,stage1_layout,0.448087,0.336350,0.223474,5.00e-05,0.0715
442,stage1_layout,0.455509,0.340705,0.229609,5.00e-05,0.1197
443,stage1_layout,0.449143,0.336238,0.225810,5.00e-05,0.0928
444,stage1_layout,0.441429,0.329980,0.222898,5.00e-05,0.0553
445,stage1_layout,0.444990,0.331337,0.227306,5.00e-05,0.0654
446,stage1_layout,0.435006,0.321877,0.226257,5.00e-05,0.0756
447,stage1_layout,0.447879,0.335538,0.224681,5.00e-05,0.0703
448,stage1_layout,0.441919,0.329716,0.224406,5.00e-05,0.0716
449,stage1_layout,0.453568,0.336086,0.234963,5.00e-05,0.0811
450,stage1_layout,0.452869,0.338706,0.228325,5.00e-05,0.0653
451,stage1_layout,0.447295,0.334718,0.225154,5.00e-05,0.0650
452,stage1_layout,0.452341,0.338193,0.228296,5.00e-05,0.0713
453,stage1_layout,0.441284,0.330684,0.221199,5.00e-05,0.0635
454,stage1_layout,0.448368,0.334701,0.227333,5.00e-05,0.0558
455,stage1_layout,0.445797,0.334161,0.223272,5.00e-05,0.0826
456,stage1_layout,0.457376,0.341700,0.231353,5.00e-05,0.0732
457,stage1_layout,0.444585,0.332211,0.224748,5.00e-05,0.0737
458,stage1_layout,0.432464,0.319809,0.225310,5.00e-05,0.0692
459,stage1_layout,0.445476,0.333460,0.224031,5.00e-05,0.0601
460,stage1_layout,0.447277,0.335212,0.224128,5.00e-05,0.0763
461,stage1_layout,0.446103,0.334413,0.223380,5.00e-05,0.0687
462,stage1_layout,0.448100,0.336077,0.224046,5.00e-05,0.0660
463,stage1_layout,0.451509,0.336852,0.229314,5.00e-05,0.0873
464,stage1_layout,0.448881,0.335346,0.227071,5.00e-05,0.0673
465,stage1_layout,0.449760,0.336404,0.226712,5.00e-05,0.0792
466,stage1_layout,0.449151,0.335099,0.228105,5.00e-05,0.0579
467,stage1_layout,0.445341,0.333078,0.224525,5.00e-05,0.0997
468,stage1_layout,0.453329,0.339776,0.227108,5.00e-05,0.0776
469,stage1_layout,0.448228,0.336107,0.224241,5.00e-05,0.0776
470,stage1_layout,0.452837,0.338185,0.229304,5.00e-05,0.1263
471,stage1_layout,0.445739,0.334068,0.223342,5.00e-05,0.0649
472,stage1_layout,0.450060,0.336779,0.226562,5.00e-05,0.0618
473,stage1_layout,0.442224,0.330468,0.223511,5.00e-05,0.1050
474,stage1_layout,0.446557,0.334053,0.225008,5.00e-05,0.0832
475,stage1_layout,0.450025,0.337009,0.226032,5.00e-05,0.1160
476,stage1_layout,0.451138,0.337849,0.226578,5.00e-05,0.0606
477,stage1_layout,0.451728,0.338823,0.225810,5.00e-05,0.2543
478,stage1_layout,0.459879,0.344070,0.231619,5.00e-05,0.0807
479,stage1_layout,0.447959,0.336314,0.223290,5.00e-05,0.0666
480,stage1_layout,0.442970,0.330507,0.224926,5.00e-05,0.0802
481,stage1_layout,0.450196,0.335240,0.229913,5.00e-05,0.0686
482,stage1_layout,0.442153,0.330808,0.222689,5.00e-05,0.0730
483,stage1_layout,0.455497,0.340293,0.230407,5.00e-05,0.0833
484,stage1_layout,0.449136,0.335627,0.227018,5.00e-05,0.0742
485,stage1_layout,0.454976,0.342280,0.225392,5.00e-05,0.0611
486,stage1_layout,0.453449,0.338946,0.229006,5.00e-05,0.0732
487,stage1_layout,0.446681,0.334058,0.225248,5.00e-05,0.0689
488,stage1_layout,0.445736,0.333110,0.225251,5.00e-05,0.0930
489,stage1_layout,0.443946,0.332256,0.223379,5.00e-05,0.0874
490,stage1_layout,0.442473,0.330483,0.223979,5.00e-05,0.0657
491,stage1_layout,0.453522,0.340576,0.225892,5.00e-05,0.0716
492,stage1_layout,0.446778,0.334256,0.225043,5.00e-05,0.0597
493,stage1_layout,0.447368,0.334746,0.225244,5.00e-05,0.0634
494,stage1_layout,0.434813,0.324851,0.219924,5.00e-05,0.0839
495,stage1_layout,0.445271,0.333466,0.223610,5.00e-05,0.0605
496,stage1_layout,0.453142,0.337504,0.231276,5.00e-05,0.0839
497,stage1_layout,0.451010,0.337973,0.226074,5.00e-05,0.0754
498,stage1_layout,0.451364,0.338069,0.226591,5.00e-05,0.0727
499,stage1_layout,0.458554,0.343975,0.229158,5.00e-05,0.0833
500,stage1_layout,0.450249,0.337778,0.224942,5.00e-05,0.0619
501,stage1_layout,0.464482,0.346360,0.236244,5.00e-05,0.0738
502,stage1_layout,0.467938,0.346075,0.243726,5.00e-05,0.0995
503,stage1_layout,0.443006,0.331778,0.222455,5.00e-05,0.0560
504,stage1_layout,0.446490,0.333348,0.226284,5.00e-05,0.0623
505,stage1_layout,0.450782,0.338107,0.225351,5.00e-05,0.0592
506,stage1_layout,0.458329,0.339267,0.238123,5.00e-05,0.0811
507,stage1_layout,0.456329,0.342396,0.227866,5.00e-05,0.0640
508,stage1_layout,0.452592,0.338542,0.228100,5.00e-05,0.0587
509,stage1_layout,0.455096,0.341903,0.226386,5.00e-05,0.0604
510,stage1_layout,0.447894,0.335088,0.225611,5.00e-05,0.0651
511,stage1_layout,0.445765,0.333697,0.224136,5.00e-05,0.0763
512,stage1_layout,0.452153,0.336583,0.231141,5.00e-05,0.0931
513,stage1_layout,0.445684,0.333117,0.225133,5.00e-05,0.0669
514,stage1_layout,0.443120,0.331092,0.224056,5.00e-05,0.0794
515,stage1_layout,0.444365,0.333556,0.221618,5.00e-05,0.0600
516,stage1_layout,0.456686,0.341765,0.229842,5.00e-05,0.0760
517,stage1_layout,0.450001,0.337150,0.225702,5.00e-05,0.0730
518,stage1_layout,0.449952,0.334909,0.230085,5.00e-05,0.0949
519,stage1_layout,0.449416,0.336611,0.225609,5.00e-05,0.0829
520,stage1_layout,0.451548,0.338986,0.225124,5.00e-05,0.1528
521,stage1_layout,0.446268,0.334395,0.223746,5.00e-05,0.0678
522,stage1_layout,0.443251,0.331289,0.223924,5.00e-05,0.0556
523,stage1_layout,0.453171,0.338160,0.230022,5.00e-05,0.0692
524,stage1_layout,0.445523,0.331281,0.228483,5.00e-05,0.1209
525,stage1_layout,0.450500,0.337993,0.225016,5.00e-05,0.0828
526,stage1_layout,0.436567,0.323282,0.226569,5.00e-05,0.0849
527,stage1_layout,0.447945,0.334539,0.226812,5.00e-05,0.0627
528,stage1_layout,0.447654,0.335202,0.224905,5.00e-05,0.1358
529,stage1_layout,0.449773,0.335782,0.227982,5.00e-05,0.0732
530,stage1_layout,0.442546,0.330195,0.224701,5.00e-05,0.0624
531,stage1_layout,0.447813,0.334790,0.226046,5.00e-05,0.0603
532,stage1_layout,0.436016,0.325516,0.220999,5.00e-05,0.0895
533,stage1_layout,0.456780,0.342092,0.229375,5.00e-05,0.0895
534,stage1_layout,0.447806,0.332942,0.229729,5.00e-05,0.0825
535,stage1_layout,0.449709,0.336722,0.225972,5.00e-05,0.0703
536,stage1_layout,0.445055,0.333431,0.223247,5.00e-05,0.0606
537,stage1_layout,0.449310,0.336882,0.224856,5.00e-05,0.0692
538,stage1_layout,0.458303,0.342174,0.232257,5.00e-05,0.0724
539,stage1_layout,0.452491,0.338514,0.227954,5.00e-05,0.0604
540,stage1_layout,0.444582,0.332770,0.223624,5.00e-05,0.0756
541,stage1_layout,0.440698,0.330859,0.219677,5.00e-05,0.0545
542,stage1_layout,0.446697,0.334156,0.225082,5.00e-05,0.0765
543,stage1_layout,0.453242,0.339784,0.226917,5.00e-05,0.0634
544,stage1_layout,0.447849,0.335094,0.225511,5.00e-05,0.0808
545,stage1_layout,0.444802,0.333332,0.222940,5.00e-05,0.0657
546,stage1_layout,0.451456,0.339252,0.224407,5.00e-05,0.0642
547,stage1_layout,0.444109,0.331794,0.224630,5.00e-05,0.0658
548,stage1_layout,0.455277,0.341081,0.228393,5.00e-05,0.0659
549,stage1_layout,0.443419,0.331442,0.223955,5.00e-05,0.0682
550,stage1_layout,0.453104,0.337367,0.231473,5.00e-05,0.0756
551,stage1_layout,0.441253,0.329124,0.224258,5.00e-05,0.0746
552,stage1_layout,0.443313,0.331417,0.223791,5.00e-05,0.0872
553,stage1_layout,0.445943,0.334407,0.223071,5.00e-05,0.0594
554,stage1_layout,0.451579,0.339012,0.225134,5.00e-05,0.0729
555,stage1_layout,0.444219,0.333213,0.222013,5.00e-05,0.0645
556,stage1_layout,0.448963,0.337303,0.223320,5.00e-05,0.0625
557,stage1_layout,0.435439,0.325284,0.220309,5.00e-05,0.0737
558,stage1_layout,0.445094,0.331854,0.226480,5.00e-05,0.0775
559,stage1_layout,0.454599,0.341192,0.226814,5.00e-05,0.0565
560,stage1_layout,0.437197,0.326791,0.220812,5.00e-05,0.0648
561,stage1_layout,0.447350,0.335820,0.223059,5.00e-05,0.0749
562,stage1_layout,0.442794,0.329532,0.226523,5.00e-05,0.0682
563,stage1_layout,0.442711,0.331995,0.221433,5.00e-05,0.0659
564,stage1_layout,0.447967,0.337234,0.221466,5.00e-05,0.0828
565,stage1_layout,0.450438,0.335358,0.230161,5.00e-05,0.1308
566,stage1_layout,0.445526,0.334398,0.222256,5.00e-05,0.0663
567,stage1_layout,0.448105,0.336494,0.223222,5.00e-05,0.0674
568,stage1_layout,0.450043,0.334939,0.230207,5.00e-05,0.0880
569,stage1_layout,0.440885,0.331431,0.218909,5.00e-05,0.0561
570,stage2_agent,0.456457,0.339920,0.233074,8.77e-07,0.0888
571,stage2_agent,0.456037,0.339725,0.232624,1.32e-06,0.0783
572,stage2_agent,0.446494,0.332548,0.227891,1.75e-06,0.0686
573,stage2_agent,0.451364,0.336790,0.229146,2.19e-06,0.0882
574,stage2_agent,0.453869,0.339243,0.229254,2.63e-06,0.0822
575,stage2_agent,0.446582,0.333544,0.226076,3.07e-06,0.0773
576,stage2_agent,0.449724,0.334767,0.229914,3.51e-06,0.0738
577,stage2_agent,0.450721,0.335696,0.230049,3.95e-06,0.0712
578,stage2_agent,0.444630,0.330054,0.229152,4.39e-06,0.0555
579,stage2_agent,0.458353,0.341861,0.232984,4.82e-06,0.0635
580,stage2_agent,0.439905,0.327050,0.225711,5.26e-06,0.0693
581,stage2_agent,0.431175,0.318798,0.224754,5.70e-06,0.0637
582,stage2_agent,0.453491,0.336815,0.233351,6.14e-06,0.0749
583,stage2_agent,0.447268,0.333648,0.227238,6.58e-06,0.0616
584,stage2_agent,0.448253,0.333952,0.228601,7.02e-06,0.0667
585,stage2_agent,0.449392,0.335407,0.227970,7.46e-06,0.0626
586,stage2_agent,0.442341,0.329252,0.226178,7.89e-06,0.0541
587,stage2_agent,0.445366,0.332225,0.226283,8.33e-06,0.0690
588,stage2_agent,0.445251,0.332376,0.225751,8.77e-06,0.0562
589,stage2_agent,0.445468,0.332551,0.225834,9.21e-06,0.0600
590,stage2_agent,0.443497,0.331576,0.223842,9.65e-06,0.1672
591,stage2_agent,0.449266,0.335240,0.228053,1.01e-05,0.0556
592,stage2_agent,0.445166,0.331908,0.226517,1.05e-05,0.0538
593,stage2_agent,0.448301,0.334054,0.228494,1.10e-05,0.0556
594,stage2_agent,0.456728,0.340935,0.231586,1.14e-05,0.0671
595,stage2_agent,0.442900,0.331542,0.222715,1.18e-05,0.0527
596,stage2_agent,0.445670,0.331526,0.228288,1.23e-05,0.0589
597,stage2_agent,0.438668,0.326462,0.224412,1.27e-05,0.0648
598,stage2_agent,0.443513,0.330283,0.226460,1.32e-05,0.0591
599,stage2_agent,0.446754,0.332782,0.227945,1.36e-05,0.0542
600,stage2_agent,0.448516,0.335208,0.226615,1.40e-05,0.0539
601,stage2_agent,0.452445,0.337230,0.230431,1.45e-05,0.0691
602,stage2_agent,0.442254,0.329680,0.225148,1.49e-05,0.0930
603,stage2_agent,0.447784,0.332923,0.229722,1.54e-05,0.0643
604,stage2_agent,0.447848,0.333507,0.228683,1.58e-05,0.0515
605,stage2_agent,0.434896,0.324180,0.221431,1.62e-05,0.0488
606,stage2_agent,0.441764,0.329839,0.223851,1.67e-05,0.0795
607,stage2_agent,0.445754,0.333201,0.225107,1.71e-05,0.0613
608,stage2_agent,0.441957,0.330672,0.222570,1.75e-05,0.0555
609,stage2_agent,0.449757,0.336445,0.226623,1.80e-05,0.0529
610,stage2_agent,0.443751,0.330306,0.226890,1.84e-05,0.0570
611,stage2_agent,0.446108,0.332887,0.226442,1.89e-05,0.0666
612,stage2_agent,0.442337,0.331418,0.221838,1.93e-05,0.0679
613,stage2_agent,0.450764,0.337092,0.227345,1.97e-05,0.0660
614,stage2_agent,0.456607,0.341221,0.230771,2.02e-05,0.0760
615,stage2_agent,0.458735,0.342483,0.232505,2.06e-05,0.0668
616,stage2_agent,0.451727,0.336561,0.230331,2.11e-05,0.0727
617,stage2_agent,0.443944,0.331763,0.224362,2.15e-05,0.0845
618,stage2_agent,0.446815,0.333624,0.226382,2.19e-05,0.0633
619,stage2_agent,0.450594,0.338143,0.224901,2.24e-05,0.0547
620,stage2_agent,0.444836,0.331957,0.225758,2.28e-05,0.0808
621,stage2_agent,0.440000,0.327872,0.224258,2.32e-05,0.0597
622,stage2_agent,0.452244,0.338542,0.227404,2.37e-05,0.0803
623,stage2_agent,0.445922,0.333993,0.223857,2.41e-05,0.0569
624,stage2_agent,0.448101,0.333495,0.229212,2.46e-05,0.0841
625,stage2_agent,0.448360,0.335578,0.225564,2.50e-05,0.0621
626,stage2_agent,0.447724,0.335263,0.224922,2.54e-05,0.0625
627,stage2_agent,0.442207,0.330624,0.223167,2.59e-05,0.0455
628,stage2_agent,0.447720,0.334086,0.227268,2.63e-05,0.0802
629,stage2_agent,0.449002,0.336732,0.224540,2.68e-05,0.0777
630,stage2_agent,0.448693,0.334074,0.229238,2.72e-05,0.0723
631,stage2_agent,0.450125,0.337731,0.224788,2.76e-05,0.0677
632,stage2_agent,0.439255,0.329102,0.220305,2.81e-05,0.0548
633,stage2_agent,0.448027,0.335085,0.225885,2.85e-05,0.0652
634,stage2_agent,0.449553,0.335619,0.227867,2.89e-05,0.0781
635,stage2_agent,0.452370,0.338081,0.228578,2.94e-05,0.0804
636,stage2_agent,0.447205,0.332814,0.228781,2.98e-05,0.0722
637,stage2_agent,0.444802,0.331000,0.227603,3.03e-05,0.0768
638,stage2_agent,0.442007,0.330248,0.223519,3.07e-05,0.0730
639,stage2_agent,0.440383,0.329563,0.221638,3.11e-05,0.0526
640,stage2_agent,0.449424,0.335356,0.228136,3.16e-05,0.1207
641,stage2_agent,0.440219,0.329136,0.222167,3.20e-05,0.0666
642,stage2_agent,0.453385,0.339231,0.228309,3.25e-05,0.0563
643,stage2_agent,0.446312,0.333984,0.224656,3.29e-05,0.0575
644,stage2_agent,0.446062,0.333820,0.224484,3.33e-05,0.0535
645,stage2_agent,0.449132,0.335568,0.227129,3.38e-05,0.0655
646,stage2_agent,0.445403,0.333778,0.223250,3.42e-05,0.0703
647,stage2_agent,0.447003,0.334893,0.224220,3.46e-05,0.0589
648,stage2_agent,0.438800,0.327465,0.222671,3.51e-05,0.0578
649,stage2_agent,0.440779,0.329814,0.221930,3.55e-05,0.1071
650,stage2_agent,0.441375,0.330977,0.220796,3.60e-05,0.0544
651,stage2_agent,0.449247,0.336646,0.225201,3.64e-05,0.0604
652,stage2_agent,0.448173,0.334463,0.227419,3.68e-05,0.0772
653,stage2_agent,0.451364,0.337860,0.227009,3.73e-05,0.0703
654,stage2_agent,0.450980,0.335850,0.230258,3.77e-05,0.0783
655,stage2_agent,0.451517,0.337228,0.228577,3.82e-05,0.0927
656,stage2_agent,0.448877,0.333783,0.230188,3.86e-05,0.0938
657,stage2_agent,0.439451,0.327965,0.222973,3.90e-05,0.0727
658,stage2_agent,0.447307,0.334587,0.225441,3.95e-05,0.0707
659,stage2_agent,0.443913,0.332857,0.222112,3.99e-05,0.0630
660,stage2_agent,0.441816,0.330767,0.222097,4.04e-05,0.0626
661,stage2_agent,0.449459,0.336199,0.226520,4.08e-05,0.0659
662,stage2_agent,0.442623,0.330705,0.223836,4.12e-05,0.0733
663,stage2_agent,0.446308,0.331890,0.228837,4.17e-05,0.0843
664,stage2_agent,0.442868,0.331858,0.222020,4.21e-05,0.0600
665,stage2_agent,0.449931,0.336174,0.227513,4.25e-05,0.1115
666,stage2_agent,0.439773,0.328692,0.222163,4.30e-05,0.0631
667,stage2_agent,0.444196,0.332082,0.224228,4.34e-05,0.0690
668,stage2_agent,0.447623,0.335107,0.225032,4.39e-05,0.0750
669,stage2_agent,0.443290,0.330821,0.224939,4.43e-05,0.1322
670,stage2_agent,0.440688,0.330544,0.220286,4.47e-05,0.0565
671,stage2_agent,0.438124,0.328559,0.219130,4.52e-05,0.0739
672,stage2_agent,0.445555,0.331320,0.228471,4.56e-05,0.0723
673,stage2_agent,0.445005,0.333373,0.223264,4.61e-05,0.0694
674,stage2_agent,0.439227,0.328665,0.221124,4.65e-05,0.0534
675,stage2_agent,0.448584,0.334795,0.227579,4.69e-05,0.0671
676,stage2_agent,0.437810,0.326635,0.222350,4.74e-05,0.0644
677,stage2_agent,0.436487,0.326310,0.220355,4.78e-05,0.0620
678,stage2_agent,0.447989,0.336029,0.223920,4.82e-05,0.0539
679,stage2_agent,0.442978,0.331513,0.222930,4.87e-05,0.0551
680,stage2_agent,0.440459,0.330440,0.220037,4.91e-05,0.0717
681,stage2_agent,0.435819,0.327253,0.217133,4.96e-05,0.0605
682,stage2_agent,0.443316,0.332502,0.221630,5.00e-05,0.0665
683,stage2_agent,0.450343,0.337399,0.225888,5.00e-05,0.0595
684,stage2_agent,0.438529,0.328783,0.219493,5.00e-05,0.0606
685,stage2_agent,0.445895,0.333162,0.225467,5.00e-05,0.0567
686,stage2_agent,0.445177,0.333546,0.223263,5.00e-05,0.0625
687,stage2_agent,0.443371,0.332238,0.222267,5.00e-05,0.0614
688,stage2_agent,0.440323,0.330584,0.219480,5.00e-05,0.0708
689,stage2_agent,0.440495,0.329279,0.222432,5.00e-05,0.0630
690,stage2_agent,0.452171,0.339445,0.225452,5.00e-05,0.0676
691,stage2_agent,0.451541,0.337667,0.227747,5.00e-05,0.0608
692,stage2_agent,0.439462,0.329575,0.219774,5.00e-05,0.0629
693,stage2_agent,0.438587,0.327196,0.222783,5.00e-05,0.0726
694,stage2_agent,0.441310,0.331259,0.220102,5.00e-05,0.0607
695,stage2_agent,0.445244,0.333268,0.223952,5.00e-05,0.0655
696,stage2_agent,0.440848,0.329892,0.221912,5.00e-05,0.0709
697,stage2_agent,0.445304,0.333920,0.222767,5.00e-05,0.0867
698,stage2_agent,0.449115,0.337409,0.223413,5.00e-05,0.0686
699,stage2_agent,0.439857,0.329657,0.220400,5.00e-05,0.0690
700,stage2_agent,0.440921,0.329693,0.222456,5.00e-05,0.0644
701,stage2_agent,0.444291,0.332687,0.223208,5.00e-05,0.0682
702,stage2_agent,0.454972,0.339323,0.231299,5.00e-05,0.0676
703,stage2_agent,0.435658,0.326705,0.217905,5.00e-05,0.0721
704,stage2_agent,0.441055,0.330573,0.220963,5.00e-05,0.0594
705,stage2_agent,0.437307,0.327189,0.220235,5.00e-05,0.0616
706,stage2_agent,0.448114,0.335110,0.226009,5.00e-05,0.0652
707,stage2_agent,0.447822,0.335090,0.225464,5.00e-05,0.0730
708,stage2_agent,0.439773,0.330707,0.218131,5.00e-05,0.0781
709,stage2_agent,0.435669,0.326423,0.218491,5.00e-05,0.0714
710,stage2_agent,0.446961,0.336161,0.221599,5.00e-05,0.0744
711,stage2_agent,0.438241,0.327837,0.220809,5.00e-05,0.0619
712,stage2_agent,0.442182,0.331445,0.221473,5.00e-05,0.0635
713,stage2_agent,0.440445,0.330152,0.220587,5.00e-05,0.0720
714,stage2_agent,0.438464,0.326899,0.223130,5.00e-05,0.0650
715,stage2_agent,0.442996,0.333404,0.219185,5.00e-05,0.0774
716,stage2_agent,0.438313,0.327504,0.221618,5.00e-05,0.0931
717,stage2_agent,0.443380,0.331280,0.224200,5.00e-05,0.0743
718,stage2_agent,0.433450,0.325024,0.216852,5.00e-05,0.0601
719,stage2_agent,0.445926,0.334250,0.223352,5.00e-05,0.0798
720,stage2_agent,0.442641,0.330097,0.225089,5.00e-05,0.0691
721,stage2_agent,0.448441,0.335689,0.225503,5.00e-05,0.0778
722,stage2_agent,0.434543,0.325651,0.217785,5.00e-05,0.0752
723,stage2_agent,0.440686,0.329807,0.221757,5.00e-05,0.0639
724,stage2_agent,0.439537,0.327795,0.223484,5.00e-05,0.0653
725,stage2_agent,0.451475,0.338052,0.226846,5.00e-05,0.0663
726,stage2_agent,0.436521,0.327903,0.217235,5.00e-05,0.0731
727,stage2_agent,0.440331,0.330236,0.220191,5.00e-05,0.0739
728,stage2_agent,0.432173,0.322739,0.218867,5.00e-05,0.0701
729,stage2_agent,0.444962,0.333334,0.223255,5.00e-05,0.0876
730,stage2_agent,0.441870,0.330680,0.222380,5.00e-05,0.0832
731,stage2_agent,0.441960,0.330975,0.221971,5.00e-05,0.0944
732,stage2_agent,0.442337,0.332339,0.219997,5.00e-05,0.0597
733,stage2_agent,0.443541,0.333872,0.219338,5.00e-05,0.0574
734,stage2_agent,0.435311,0.326756,0.217110,5.00e-05,0.0585
735,stage2_agent,0.430597,0.322596,0.216003,5.00e-05,0.0682
736,stage2_agent,0.436944,0.326931,0.220027,5.00e-05,0.0583
737,stage2_agent,0.440070,0.330124,0.219892,5.00e-05,0.0586
738,stage2_agent,0.439464,0.330307,0.218314,5.00e-05,0.0506
739,stage2_agent,0.439391,0.330600,0.217581,5.00e-05,0.0770
740,stage2_agent,0.445470,0.332418,0.226104,5.00e-05,0.0687
741,stage2_agent,0.442573,0.330599,0.223950,5.00e-05,0.1744
742,stage2_agent,0.438799,0.328937,0.219724,5.00e-05,0.1083
743,stage2_agent,0.439710,0.330348,0.218723,5.00e-05,0.0712
744,stage2_agent,0.442117,0.331790,0.220654,5.00e-05,0.0758
745,stage2_agent,0.441596,0.332005,0.219181,5.00e-05,0.0641
746,stage2_agent,0.438447,0.329360,0.218173,5.00e-05,0.0661
747,stage2_agent,0.435787,0.326530,0.218513,5.00e-05,0.0679
748,stage2_agent,0.439691,0.329821,0.219739,5.00e-05,0.0659
749,stage2_agent,0.443712,0.333243,0.220938,5.00e-05,0.0597
750,stage2_agent,0.440693,0.331419,0.218549,5.00e-05,0.0799
751,stage2_agent,0.442076,0.333634,0.216885,5.00e-05,0.0555
752,stage2_agent,0.434753,0.326008,0.217491,5.00e-05,0.0767
753,stage2_agent,0.439081,0.328128,0.221906,5.00e-05,0.0789
754,stage2_agent,0.437604,0.325786,0.223635,5.00e-05,0.0603
755,stage2_agent,0.444989,0.333860,0.222256,5.00e-05,0.0691
756,stage2_agent,0.440466,0.330219,0.220493,5.00e-05,0.0602
757,stage2_agent,0.444400,0.333851,0.221097,5.00e-05,0.0671
758,stage2_agent,0.444751,0.333044,0.223414,5.00e-05,0.0794
759,stage2_agent,0.440193,0.330343,0.219699,5.00e-05,0.0542
760,stage2_agent,0.437026,0.328019,0.218013,5.00e-05,0.0783
761,stage2_agent,0.445617,0.334877,0.221481,5.00e-05,0.0597
762,stage2_agent,0.441294,0.331329,0.219930,5.00e-05,0.0768
763,stage2_agent,0.439606,0.330086,0.219040,5.00e-05,0.0664
764,stage2_agent,0.434953,0.324936,0.220033,5.00e-05,0.1543
765,stage2_agent,0.440801,0.329802,0.221998,5.00e-05,0.0895
766,stage2_agent,0.430409,0.322734,0.215349,5.00e-05,0.1105
767,stage2_agent,0.447400,0.334434,0.225932,5.00e-05,0.0909
768,stage2_agent,0.445149,0.332587,0.225125,5.00e-05,0.0804
769,stage2_agent,0.433476,0.324631,0.217690,5.00e-05,0.0586
770,stage2_agent,0.439134,0.329637,0.218994,5.00e-05,0.0706
771,stage2_agent,0.437596,0.327146,0.220900,5.00e-05,0.0556
772,stage2_agent,0.431854,0.322969,0.217770,5.00e-05,0.0836
773,stage2_agent,0.431183,0.322996,0.216373,5.00e-05,0.1147
774,stage2_agent,0.442851,0.332232,0.221240,5.00e-05,0.0687
