step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
45,0,0.471420,0.001713,0.473133,9.88e-06,0.0768,0.14,
46,0,0.485150,0.001862,0.487012,9.86e-06,0.0785,0.15,
47,0,0.477345,0.001982,0.479326,9.85e-06,0.0913,0.15,
48,0,0.479441,0.002063,0.481503,9.83e-06,0.0673,0.15,
49,0,0.478651,0.002087,0.480738,9.81e-06,0.0756,0.14,
50,0,0.484139,0.002069,0.486208,9.80e-06,0.0761,0.14,
51,0,0.480212,0.002024,0.482236,9.78e-06,0.0677,0.14,
52,0,0.472553,0.001974,0.474527,9.76e-06,0.0917,0.15,
53,0,0.481150,0.001924,0.483074,9.74e-06,0.0934,0.15,
54,0,0.487738,0.001912,0.489650,9.72e-06,0.2188,0.16,
55,0,0.478426,0.002026,0.480452,9.70e-06,0.1048,0.15,
55,0,,,,,,,1.634783
56,0,0.478795,0.002245,0.481040,9.68e-06,0.0791,0.04,
57,0,0.485148,0.002435,0.487583,9.66e-06,0.0716,0.15,
58,0,0.491799,0.002542,0.494341,9.63e-06,0.1658,0.16,
59,0,0.480951,0.002597,0.483547,9.61e-06,0.0652,0.15,
60,0,0.485028,0.002575,0.487603,9.59e-06,0.0550,0.15,
61,0,0.479683,0.002449,0.482132,9.56e-06,0.0612,0.15,
62,0,0.484540,0.002257,0.486797,9.54e-06,0.0583,0.17,
63,0,0.476277,0.002064,0.478341,9.51e-06,0.0511,0.15,
64,0,0.493344,0.001902,0.495246,9.48e-06,0.0666,0.15,
65,0,0.483348,0.001777,0.485125,9.45e-06,0.0616,0.15,
66,0,0.487065,0.001711,0.488776,9.43e-06,0.2167,0.15,
67,0,0.484866,0.001783,0.486649,9.40e-06,0.0666,0.15,
68,0,0.481951,0.001934,0.483885,9.37e-06,0.0767,0.15,
69,0,0.486188,0.002062,0.488250,9.34e-06,0.0794,0.15,
70,0,0.488682,0.002124,0.490806,9.30e-06,0.0643,0.15,
71,0,0.482924,0.002115,0.485039,9.27e-06,0.0555,0.15,
72,0,0.485942,0.002038,0.487979,9.24e-06,0.0923,0.15,
73,0,0.486602,0.001966,0.488568,9.21e-06,0.0651,0.16,
74,0,0.485886,0.001934,0.487820,9.17e-06,0.0612,0.16,
75,0,0.478623,0.001913,0.480536,9.14e-06,0.0634,0.15,
76,0,0.480902,0.001895,0.482797,9.10e-06,0.0597,0.15,
77,0,0.479883,0.001865,0.481748,9.07e-06,0.0670,0.16,
78,0,0.481447,0.001827,0.483274,9.03e-06,0.0519,0.15,
79,0,0.478262,0.001759,0.480021,8.99e-06,0.0591,0.15,
80,0,0.490483,0.001653,0.492136,8.96e-06,0.0620,0.15,
81,0,0.485139,0.001575,0.486714,8.92e-06,0.0514,0.15,
82,0,0.480356,0.001509,0.481866,8.88e-06,0.0572,0.15,
83,0,0.480842,0.001458,0.482300,8.84e-06,0.1172,0.15,
83,0,,,,,,,1.633078
84,0,0.477345,0.001445,0.478790,8.80e-06,0.0600,0.04,
85,0,0.480768,0.001470,0.482239,8.76e-06,0.0695,0.15,
86,0,0.481563,0.001498,0.483061,8.72e-06,0.0627,0.16,
87,0,0.472776,0.001513,0.474289,8.68e-06,0.0557,0.16,
88,0,0.487183,0.001506,0.488689,8.63e-06,0.0632,0.16,
89,0,0.479566,0.001478,0.481044,8.59e-06,0.0764,0.15,
90,0,0.471083,0.001445,0.472528,8.55e-06,0.0637,0.14,
91,0,0.485857,0.001414,0.487270,8.50e-06,0.0531,0.15,
92,0,0.487874,0.001391,0.489266,8.46e-06,0.0756,0.15,
93,0,0.487807,0.001394,0.489202,8.41e-06,0.0603,0.15,
94,0,0.483396,0.001433,0.484829,8.37e-06,0.0705,0.16,
95,0,0.480653,0.001500,0.482153,8.32e-06,0.0555,0.15,
96,0,0.479465,0.001532,0.480997,8.27e-06,0.0577,0.15,
97,0,0.483313,0.001474,0.484788,8.23e-06,0.0674,0.15,
98,0,0.486139,0.001406,0.487545,8.18e-06,0.0709,0.15,
99,0,0.475080,0.001370,0.476450,8.13e-06,0.0559,0.15,
100,0,0.483211,0.001347,0.484558,8.08e-06,0.0736,0.14,
101,0,0.479878,0.001335,0.481213,8.03e-06,0.0604,0.14,
102,0,0.491137,0.001310,0.492446,7.98e-06,0.0511,0.14,
103,0,0.488683,0.001265,0.489947,7.93e-06,0.0529,0.15,
104,0,0.483146,0.001204,0.484349,7.88e-06,0.0470,0.15,
105,0,0.481759,0.001134,0.482893,7.83e-06,0.0544,0.16,
106,0,0.486712,0.001072,0.487784,7.78e-06,0.0978,0.16,
107,0,0.486991,0.001055,0.488047,7.73e-06,0.0517,0.16,
108,0,0.487366,0.001071,0.488438,7.68e-06,0.0566,0.16,
109,0,0.488947,0.001091,0.490038,7.62e-06,0.0522,0.16,
110,0,0.493157,0.001094,0.494251,7.57e-06,0.0583,0.16,
111,0,0.482190,0.001093,0.483283,7.52e-06,0.0536,0.15,
111,0,,,,,,,1.630769
112,0,0.479310,0.001076,0.480386,7.46e-06,0.0599,0.04,
113,0,0.490242,0.001048,0.491290,7.41e-06,0.0556,0.17,
114,0,0.479854,0.001016,0.480870,7.36e-06,0.1215,0.16,
115,0,0.486470,0.001011,0.487481,7.30e-06,0.0518,0.16,
116,0,0.484539,0.001034,0.485572,7.25e-06,0.0492,0.16,
117,0,0.488031,0.001053,0.489084,7.19e-06,0.0501,0.16,
118,0,0.486194,0.001061,0.487255,7.13e-06,0.0548,0.18,
119,0,0.480706,0.001058,0.481764,7.08e-06,0.0553,0.16,
120,0,0.485991,0.001043,0.487034,7.02e-06,0.0553,0.16,
121,0,0.486283,0.001021,0.487304,6.96e-06,0.1088,0.16,
122,0,0.485919,0.001007,0.486926,6.91e-06,0.0546,0.16,
123,0,0.482127,0.001004,0.483131,6.85e-06,0.0532,0.15,
124,0,0.473807,0.001005,0.474813,6.79e-06,0.0525,0.15,
125,0,0.481875,0.001002,0.482878,6.73e-06,0.0694,0.14,
126,0,0.480143,0.000994,0.481137,6.67e-06,0.0486,0.14,
127,0,0.482563,0.000980,0.483543,6.62e-06,0.0485,0.15,
128,0,0.483206,0.000959,0.484165,6.56e-06,0.0505,0.17,
129,0,0.478143,0.000935,0.479079,6.50e-06,0.0517,0.16,
130,0,0.480333,0.000913,0.481245,6.44e-06,0.0538,0.16,
131,0,0.487804,0.000897,0.488701,6.38e-06,0.0630,0.16,
132,0,0.480756,0.000897,0.481653,6.32e-06,0.0595,0.16,
133,0,0.477597,0.000893,0.478491,6.26e-06,0.0669,0.15,
134,0,0.481415,0.000876,0.482291,6.20e-06,0.0622,0.16,
135,0,0.475009,0.000854,0.475863,6.14e-06,0.0453,0.15,
136,0,0.490644,0.000842,0.491486,6.08e-06,0.0593,0.15,
137,0,0.479658,0.000840,0.480497,6.02e-06,0.0619,0.15,
138,0,0.474874,0.000845,0.475719,5.96e-06,0.1064,0.15,
139,0,0.478566,0.000865,0.479430,5.90e-06,0.0790,0.14,
139,0,,,,,,,1.633984
140,0,0.484710,0.000889,0.485599,5.83e-06,0.0539,0.04,
141,0,0.485127,0.000908,0.486035,5.77e-06,0.0541,0.15,
142,0,0.482393,0.000928,0.483321,5.71e-06,0.0491,0.15,
143,0,0.485290,0.000955,0.486245,5.65e-06,0.0477,0.15,
144,0,0.486336,0.000961,0.487297,5.59e-06,0.0454,0.15,
145,0,0.489637,0.000953,0.490590,5.53e-06,0.0747,0.15,
146,0,0.483676,0.000936,0.484612,5.46e-06,0.0507,0.14,
147,0,0.478893,0.000907,0.479800,5.40e-06,0.0500,0.14,
148,0,0.482970,0.000870,0.483840,5.34e-06,0.0513,0.14,
149,0,0.487087,0.000832,0.487919,5.28e-06,0.0583,0.14,
150,0,0.478339,0.000814,0.479153,5.22e-06,0.0732,0.14,
151,0,0.483244,0.000800,0.484044,5.16e-06,0.0507,0.16,
152,0,0.474885,0.000788,0.475673,5.09e-06,0.0826,0.15,
153,0,0.470766,0.000781,0.471547,5.03e-06,0.0758,0.15,
154,0,0.481441,0.000786,0.482227,4.97e-06,0.0665,0.15,
155,0,0.486893,0.000802,0.487695,4.91e-06,0.2511,0.16,
156,0,0.472425,0.000881,0.473307,4.84e-06,0.0701,0.14,
157,0,0.484308,0.001018,0.485327,4.78e-06,0.0839,0.15,
158,0,0.479472,0.001168,0.480639,4.72e-06,0.0836,0.15,
159,0,0.478277,0.001281,0.479558,4.66e-06,0.0599,0.15,
160,0,0.478340,0.001335,0.479675,4.60e-06,0.0616,0.15,
161,0,0.473525,0.001336,0.474861,4.54e-06,0.0565,0.15,
162,0,0.483614,0.001294,0.484908,4.47e-06,0.1043,0.15,
163,0,0.483772,0.001227,0.484998,4.41e-06,0.0916,0.15,
164,0,0.485135,0.001160,0.486295,4.35e-06,0.0496,0.15,
165,0,0.479692,0.001102,0.480794,4.29e-06,0.0567,0.15,
166,0,0.485872,0.001047,0.486919,4.23e-06,0.0533,0.16,
167,0,0.487223,0.000987,0.488210,4.17e-06,0.0525,0.16,
167,0,,,,,,,1.630068
168,0,0.483978,0.000933,0.484911,4.10e-06,0.0480,0.04,
169,0,0.491611,0.000886,0.492496,4.04e-06,0.0561,0.17,
170,0,0.485815,0.000849,0.486665,3.98e-06,0.0718,0.17,
171,0,0.491326,0.000822,0.492149,3.92e-06,0.0535,0.16,
172,0,0.488987,0.000808,0.489795,3.86e-06,0.0462,0.17,
173,0,0.490506,0.000803,0.491309,3.80e-06,0.0484,0.16,
174,0,0.490663,0.000801,0.491463,3.74e-06,0.0504,0.15,
175,0,0.491473,0.000797,0.492270,3.68e-06,0.0566,0.15,
176,0,0.495204,0.000793,0.495997,3.62e-06,0.0456,0.16,
177,0,0.493104,0.000789,0.493893,3.56e-06,0.0660,0.16,
178,0,0.481107,0.000777,0.481884,3.50e-06,0.0516,0.16,
179,0,0.490946,0.000757,0.491703,3.44e-06,0.0540,0.17,
180,0,0.488823,0.000736,0.489559,3.38e-06,0.0556,0.16,
181,0,0.486438,0.000705,0.487143,3.33e-06,0.0791,0.16,
182,0,0.475599,0.000674,0.476272,3.27e-06,0.0560,0.15,
183,0,0.478224,0.000650,0.478874,3.21e-06,0.0539,0.15,
184,0,0.481155,0.000639,0.481794,3.15e-06,0.0655,0.15,
185,0,0.486467,0.000634,0.487101,3.09e-06,0.0571,0.14,
186,0,0.485269,0.000631,0.485900,3.04e-06,0.0632,0.15,
187,0,0.482208,0.000629,0.482837,2.98e-06,0.0610,0.15,
188,0,0.485932,0.000625,0.486558,2.92e-06,0.0510,0.15,
189,0,0.479189,0.000615,0.479804,2.87e-06,0.0962,0.15,
190,0,0.490806,0.000601,0.491407,2.81e-06,0.0621,0.16,
191,0,0.483071,0.000590,0.483661,2.75e-06,0.0654,0.16,
192,0,0.473818,0.000586,0.474403,2.70e-06,0.0435,0.15,
193,0,0.489572,0.000581,0.490153,2.64e-06,0.0535,0.15,
194,0,0.482844,0.000573,0.483417,2.59e-06,0.0581,0.15,
195,0,0.473426,0.000560,0.473987,2.54e-06,0.0604,0.15,
195,0,,,,,,,1.632841
196,0,0.479769,0.000544,0.480313,2.48e-06,0.0544,0.04,
197,0,0.483651,0.000527,0.484177,2.43e-06,0.0682,0.16,
198,0,0.477720,0.000507,0.478228,2.38e-06,0.0790,0.15,
199,0,0.471417,0.000490,0.471907,2.32e-06,0.0494,0.15,
200,0,0.474075,0.000475,0.474550,2.27e-06,0.0916,0.14,
201,0,0.484652,0.000467,0.485119,2.22e-06,0.0481,0.14,
202,0,0.486706,0.000461,0.487166,2.17e-06,0.0756,0.16,
203,0,0.484398,0.000454,0.484852,2.12e-06,0.0595,0.16,
204,0,0.488665,0.000446,0.489111,2.07e-06,0.0681,0.16,
205,0,0.475412,0.000438,0.475850,2.02e-06,0.0615,0.16,
206,0,0.475056,0.000429,0.475486,1.97e-06,0.0821,0.15,
207,0,0.480198,0.000422,0.480620,1.92e-06,0.0546,0.14,
208,0,0.483063,0.000415,0.483478,1.87e-06,0.0477,0.14,
209,0,0.488075,0.000409,0.488483,1.82e-06,0.0983,0.14,
210,0,0.486535,0.000402,0.486937,1.77e-06,0.0575,0.15,
211,0,0.486458,0.000393,0.486851,1.73e-06,0.0811,0.15,
212,0,0.492092,0.000386,0.492479,1.68e-06,0.0571,0.17,
213,0,0.481155,0.000383,0.481537,1.63e-06,0.0545,0.16,
214,0,0.482444,0.000380,0.482824,1.59e-06,0.0781,0.16,
215,0,0.484907,0.000378,0.485284,1.54e-06,0.0490,0.16,
216,0,0.477789,0.000373,0.478162,1.50e-06,0.0489,0.16,
217,0,0.484649,0.000367,0.485016,1.45e-06,0.0573,0.16,
218,0,0.481722,0.000359,0.482081,1.41e-06,0.0604,0.16,
219,0,0.478545,0.000350,0.478895,1.37e-06,0.0542,0.16,
220,0,0.474579,0.000341,0.474920,1.32e-06,0.0562,0.15,
221,0,0.470672,0.000331,0.471003,1.28e-06,0.0581,0.15,
222,0,0.476838,0.000322,0.477160,1.24e-06,0.0802,0.16,
223,0,0.481066,0.000314,0.481380,1.20e-06,0.0571,0.16,
223,0,,,,,,,1.629884
224,0,0.476134,0.000308,0.476442,1.16e-06,0.0540,0.04,
225,0,0.475430,0.000302,0.475732,1.12e-06,0.0544,0.16,
226,0,0.479096,0.000296,0.479392,1.08e-06,0.0486,0.16,
227,0,0.484125,0.000289,0.484413,1.04e-06,0.0484,0.16,
228,0,0.484901,0.000282,0.485182,1.01e-06,0.0756,0.16,
229,0,0.488331,0.000274,0.488606,9.70e-07,0.0639,0.16,
230,0,0.473481,0.000267,0.473748,9.33e-07,0.0479,0.14,
231,0,0.481658,0.000260,0.481918,8.97e-07,0.0484,0.14,
232,0,0.474766,0.000254,0.475020,8.62e-07,0.2525,0.14,
233,0,0.478198,0.000248,0.478446,8.28e-07,0.7362,0.15,
234,0,0.470679,0.000245,0.470924,7.94e-07,0.0583,0.14,
235,0,0.487027,0.000245,0.487272,7.60e-07,0.0543,0.16,
236,0,0.482636,0.000246,0.482882,7.28e-07,0.0863,0.16,
237,0,0.483619,0.000248,0.483867,6.96e-07,0.0514,0.16,
238,0,0.478264,0.000250,0.478515,6.65e-07,0.0451,0.16,
239,0,0.488720,0.000252,0.488972,6.34e-07,0.0447,0.16,
240,0,0.480379,0.000253,0.480632,6.04e-07,0.0464,0.14,
241,0,0.484444,0.000253,0.484696,5.75e-07,0.0500,0.15,
242,0,0.477188,0.000251,0.477439,5.46e-07,0.0766,0.14,
243,0,0.480034,0.000249,0.480283,5.19e-07,0.0905,0.14,
244,0,0.478208,0.000246,0.478454,4.91e-07,0.0772,0.14,
245,0,0.472535,0.000243,0.472778,4.65e-07,0.1003,0.13,
246,0,0.474811,0.000240,0.475050,4.39e-07,0.0595,0.14,
247,0,0.472982,0.000236,0.473218,4.14e-07,0.0559,0.14,
248,0,0.480775,0.000232,0.481008,3.90e-07,0.0475,0.14,
249,0,0.491639,0.000228,0.491867,3.66e-07,0.0839,0.15,
250,0,0.487145,0.000224,0.487370,3.43e-07,0.0706,0.13,
251,0,0.473278,0.000221,0.473499,3.21e-07,0.9871,0.14,
251,0,,,,,,,1.628179
252,0,0.476431,0.000218,0.476649,2.99e-07,0.0507,0.04,
253,0,0.479025,0.000215,0.479240,2.78e-07,0.1067,0.16,
254,0,0.481644,0.000213,0.481857,2.58e-07,0.0469,0.15,
255,0,0.489751,0.000210,0.489961,2.39e-07,0.0576,0.15,
256,0,0.476748,0.000208,0.476956,2.20e-07,0.0581,0.15,
257,0,0.483028,0.000206,0.483234,2.03e-07,0.0511,0.15,
258,0,0.485004,0.000204,0.485208,1.85e-07,0.0542,0.16,
259,0,0.478505,0.000202,0.478707,1.69e-07,0.0583,0.16,
260,0,0.476201,0.000200,0.476400,1.53e-07,0.0759,0.15,
261,0,0.482036,0.000198,0.482234,1.39e-07,0.0768,0.16,
262,0,0.480712,0.000196,0.480908,1.24e-07,0.0541,0.16,
263,0,0.485542,0.000195,0.485736,1.11e-07,0.0566,0.17,
264,0,0.488629,0.000193,0.488822,1.00e-07,0.0642,0.17,
265,0,0.474639,0.000192,0.474831,1.00e-07,0.0566,0.16,
266,0,0.484754,0.000191,0.484945,1.00e-07,0.0482,0.16,
267,0,0.481412,0.000190,0.481601,1.00e-07,0.0502,0.15,
268,0,0.485204,0.000188,0.485393,1.00e-07,0.0582,0.15,
269,0,0.477446,0.000187,0.477632,1.00e-07,0.0617,0.15,
270,0,0.489909,0.000185,0.490095,1.00e-07,0.0485,0.16,
271,0,0.472939,0.000184,0.473123,1.00e-07,0.0457,0.15,
272,0,0.477352,0.000183,0.477534,1.00e-07,0.0422,0.15,
273,0,0.480167,0.000181,0.480348,1.00e-07,0.0544,0.16,
274,0,0.472230,0.000180,0.472410,1.00e-07,0.0710,0.15,
275,0,0.483733,0.000178,0.483912,1.00e-07,0.0555,0.16,
276,0,0.474386,0.000177,0.474563,1.00e-07,0.0537,0.16,
277,0,0.481552,0.000175,0.481728,1.00e-07,0.1912,0.16,
278,0,0.476864,0.000174,0.477038,1.00e-07,0.0681,0.15,
279,0,0.485988,0.000173,0.486160,1.00e-07,0.0578,0.15,
279,0,,,,,,,1.632687
280,0,0.480028,0.000171,0.480199,1.00e-07,0.0469,0.04,
